Date,"NZ TOTAL(MW)","NZ TOTAL(MVAR)","NI TOTAL(MW)","NI TOTAL(MVAR)","SI TOTAL(MW)","SI TOTAL(MVAR)","Northland (GZ1) (MW)","Northland (GZ1) (MVAR)","Auckland (GZ2) (MW)","Auckland (GZ2) (MVAR)","Hamilton (GZ3) (MW)","Hamilton (GZ3) (MVAR)","Edgecumbe (GZ4) (MW)","Edgecumbe (GZ4) (MVAR)","Hawkes Bay (GZ5) (MW)","Hawkes Bay (GZ5) (MVAR)","Taranaki (GZ6) (MW)","Taranaki (GZ6) (MVAR)","Bunnythorpe (GZ7) (MW)","Bunnythorpe (GZ7) (MVAR)","Wellington (GZ8) (MW)","Wellington (GZ8) (MVAR)","Nelson (GZ9) (MW)","Nelson (GZ9) (MVAR)","Christchurch (GZ10) (MW)","Christchurch (GZ10) (MVAR)","Canterbury (GZ11) (MW)","Canterbury (GZ11) (MVAR)","West Coast (GZ12) (MW)","West Coast (GZ12) (MVAR)","Otago (GZ13) (MW)","Otago (GZ13) (MVAR)","Southland (GZ14) (MW)","Southland (GZ14) (MVAR)"
"17 Jul 2025 08:55",6253.79,183.60,4018.59,88.22,2235.20,95.38,680.47,-11.24,1125.20,12.90,545.85,12.46,439.82,33.64,280.70,13.60,172.70,15.05,245.75,14.51,528.10,-2.70,231.50,19.43,592.00,-25.80,262.74,-45.60,37.92,0.12,203.75,-0.42,907.29,147.65
"17 Jul 2025 09:00",6240.51,189.87,4006.26,91.79,2234.25,98.08,694.73,-10.26,1119.80,13.60,543.16,12.33,439.75,35.26,274.60,14.00,170.79,15.34,243.53,13.92,519.90,-2.40,226.61,20.55,590.50,-24.00,268.04,-44.60,37.78,-0.21,205.92,-0.19,905.40,146.53
"17 Jul 2025 09:05",6271.33,186.37,4015.99,84.87,2255.34,101.50,690.39,-10.17,1125.50,11.40,551.40,10.04,436.71,33.77,272.50,13.60,173.36,14.41,246.23,14.77,519.90,-2.95,232.40,20.09,603.30,-19.10,272.46,-42.70,37.64,-1.87,204.55,-0.42,904.99,145.50
"17 Jul 2025 09:10",6234.02,182.58,4013.07,84.83,2220.95,97.75,678.60,-10.44,1125.30,11.60,550.85,9.90,438.91,34.51,277.40,13.30,175.49,14.76,245.92,14.40,520.60,-3.20,221.71,18.61,592.50,-20.40,268.31,-42.60,34.32,-1.33,204.26,-0.45,899.85,143.92
"17 Jul 2025 09:15",6227.49,181.86,4012.69,85.10,2214.80,96.76,678.45,-9.76,1125.90,10.80,552.67,11.77,440.86,35.16,274.40,13.30,175.07,14.75,247.04,13.28,518.30,-4.20,229.30,19.39,589.60,-20.50,262.06,-43.90,32.39,-1.62,204.13,-0.70,897.32,144.09
"17 Jul 2025 09:20",6216.39,184.88,3994.77,85.45,2221.62,99.43,677.80,-10.60,1121.70,11.90,555.53,10.77,434.13,32.62,273.90,13.90,174.30,15.10,245.41,16.12,512.00,-4.36,228.92,20.09,592.20,-19.30,262.00,-42.90,33.73,-1.85,203.63,-0.67,901.14,144.06
"17 Jul 2025 09:25",6199.62,181.54,3988.67,81.14,2210.95,100.40,672.68,-13.62,1123.50,12.10,550.03,9.98,437.84,34.50,277.10,14.20,173.30,14.23,244.82,14.22,509.40,-4.47,225.40,19.57,590.90,-19.60,262.70,-41.90,33.92,-1.84,203.45,-0.77,894.58,144.94
"17 Jul 2025 09:30",6182.41,172.75,3972.94,75.77,2209.47,96.98,668.14,-17.04,1117.30,12.40,549.20,8.88,436.56,34.30,277.40,13.30,173.42,14.67,243.32,13.86,507.60,-4.60,221.80,19.30,585.20,-21.20,264.08,-40.50,34.44,-1.90,204.04,-0.40,899.91,141.68
"17 Jul 2025 09:35",6168.61,171.07,3947.59,73.01,2221.02,98.06,650.22,-17.81,1116.90,11.50,551.93,11.20,436.63,32.93,272.70,12.10,174.72,15.08,244.49,14.31,500.00,-6.30,233.81,21.05,586.60,-21.30,265.70,-40.30,36.59,-2.05,202.50,-0.59,895.82,141.25
"17 Jul 2025 09:40",6147.97,180.04,3939.48,78.55,2208.49,101.49,654.71,-13.50,1108.80,13.20,549.72,9.10,433.60,33.28,274.70,12.80,174.43,14.34,243.42,14.99,500.10,-5.66,230.32,21.05,581.80,-21.30,267.12,-40.00,36.91,-1.73,200.11,-0.53,892.23,144.00
"17 Jul 2025 09:45",6124.62,163.69,3921.62,74.36,2203.00,89.33,646.70,-13.53,1113.20,14.00,546.88,9.19,434.71,32.80,267.90,11.60,175.03,14.96,243.40,12.74,493.80,-7.40,228.30,20.63,579.60,-22.50,262.79,-40.10,37.87,-2.16,198.88,-1.17,895.56,134.63
"17 Jul 2025 09:50",6100.95,167.99,3917.99,76.60,2182.96,91.39,647.56,-14.31,1113.30,15.40,547.96,9.35,432.43,31.73,272.10,13.00,173.35,14.87,241.99,14.08,489.30,-7.52,225.52,20.57,572.20,-22.90,257.99,-39.50,36.93,-1.66,197.09,-1.57,893.23,136.45
"17 Jul 2025 09:55",6059.78,171.90,3894.58,79.77,2165.20,92.13,637.01,-9.66,1108.30,15.00,542.59,6.97,432.76,33.63,271.20,12.10,174.39,14.76,241.43,14.61,486.90,-7.64,221.11,20.18,565.80,-23.60,255.57,-39.00,36.18,-2.15,198.07,-1.63,888.47,138.33
"17 Jul 2025 10:00",6038.93,164.01,3887.23,76.36,2151.70,87.65,638.26,-12.49,1098.80,14.00,545.12,9.29,432.58,32.63,272.50,12.20,174.28,14.85,240.89,13.65,484.80,-7.77,218.62,18.89,555.90,-24.70,252.61,-39.20,36.28,-2.67,198.41,-1.16,889.88,136.49
"17 Jul 2025 10:05",6000.38,141.99,3856.08,58.65,2144.30,83.34,621.92,-17.56,1099.40,9.30,543.14,7.99,429.45,30.09,272.20,12.30,173.61,15.81,239.18,11.23,477.18,-10.51,222.81,19.83,549.40,-29.10,248.19,-40.00,36.25,-2.67,198.92,-1.59,888.73,136.87
"17 Jul 2025 10:10",5989.19,135.42,3862.22,55.97,2126.97,79.45,633.15,-18.18,1091.10,8.40,543.60,8.23,436.53,32.23,272.00,11.10,173.23,14.14,238.41,11.05,474.20,-11.00,220.63,18.98,541.00,-30.00,245.77,-40.30,35.14,-2.64,197.56,-1.80,886.87,135.21
"17 Jul 2025 10:15",5962.58,140.55,3840.56,58.97,2122.02,81.58,628.85,-18.10,1080.30,8.60,546.03,8.90,434.38,32.24,267.80,12.40,173.50,14.12,237.60,10.61,472.10,-9.80,220.21,19.24,533.80,-31.60,251.80,-39.00,34.55,-2.37,197.05,-1.14,884.61,136.45
"17 Jul 2025 10:20",5947.09,140.76,3846.06,60.85,2101.03,79.91,627.88,-19.54,1082.20,6.50,543.63,8.03,437.64,34.36,270.20,11.70,172.92,14.50,242.29,14.98,469.30,-9.68,217.71,18.79,527.70,-33.20,244.14,-38.70,33.81,-2.02,196.26,-1.57,881.41,136.61
"17 Jul 2025 10:25",5915.02,139.45,3823.99,61.99,2091.03,77.46,622.04,-20.33,1078.30,10.30,542.83,8.98,432.22,31.36,266.80,12.50,172.88,14.85,240.62,13.86,468.30,-9.53,214.51,18.87,523.80,-34.50,246.07,-39.10,34.06,-1.98,194.27,-1.89,878.32,136.06
"17 Jul 2025 10:30",5901.50,139.61,3816.38,61.64,2085.12,77.97,617.63,-21.91,1070.70,10.20,543.86,9.83,435.71,33.67,270.20,12.30,173.02,14.82,236.66,11.53,468.60,-8.80,213.23,17.77,517.70,-34.70,246.48,-38.50,33.17,-1.95,192.78,-1.12,881.76,136.47
"17 Jul 2025 10:35",5873.06,136.64,3795.11,56.71,2077.95,79.93,612.70,-21.01,1071.70,10.40,537.94,7.16,436.21,31.53,267.30,11.40,172.59,16.24,234.47,11.95,462.20,-10.96,212.30,17.89,516.00,-35.30,243.44,-39.70,32.87,-2.04,192.11,-1.40,881.23,140.48
"17 Jul 2025 10:40",5685.43,59.53,3786.88,55.47,1898.55,4.06,618.49,-22.90,1066.80,10.40,534.40,7.11,432.25,30.02,262.40,11.30,175.01,17.66,234.33,12.58,463.20,-10.70,213.11,18.43,511.80,-35.60,243.61,-39.00,32.40,-1.96,194.16,-0.51,703.47,62.70
"17 Jul 2025 10:45",5678.34,76.20,3790.20,61.57,1888.14,14.63,615.69,-23.60,1075.70,13.60,532.69,7.61,434.37,32.13,264.30,10.70,173.99,17.56,232.26,13.17,461.20,-9.60,213.04,18.27,503.90,-36.70,246.19,-38.70,34.31,-1.96,192.50,-1.05,698.20,74.77
"17 Jul 2025 10:50",5715.33,84.96,3774.84,64.00,1940.49,20.96,606.91,-22.73,1069.70,13.70,532.47,8.33,437.46,32.70,261.60,10.60,174.36,17.82,231.14,12.87,461.20,-9.29,210.49,17.42,499.70,-37.10,244.40,-39.40,33.77,-1.57,190.48,-1.53,761.65,83.14
"17 Jul 2025 10:55",5775.64,140.33,3748.32,63.63,2027.32,76.70,601.93,-22.09,1061.20,12.60,529.25,7.71,432.93,31.19,262.80,10.90,174.72,17.52,229.29,16.13,456.20,-10.33,208.91,17.29,494.90,-36.90,241.47,-39.90,33.86,-1.58,188.67,-2.57,859.51,140.36
"17 Jul 2025 11:00",5784.18,131.81,3750.52,68.75,2033.66,63.06,599.13,-17.28,1066.40,14.30,529.77,9.16,438.32,32.26,258.00,11.20,172.83,17.77,230.97,12.48,455.10,-11.14,205.12,16.91,492.40,-36.80,238.36,-39.40,32.71,-1.76,187.76,-2.76,877.31,126.87
"17 Jul 2025 11:05",5788.89,125.51,3763.86,63.19,2025.03,62.32,598.50,-19.85,1065.60,13.10,533.77,9.19,438.73,31.52,264.70,10.30,175.39,16.99,232.37,13.04,454.80,-11.10,205.09,15.36,488.00,-38.20,235.28,-41.20,32.75,-2.01,189.68,-2.67,874.23,131.04
"17 Jul 2025 11:10",5782.55,131.85,3759.62,69.33,2022.93,62.52,608.79,-19.22,1054.90,14.60,536.66,10.32,439.66,32.06,260.30,10.90,174.35,17.22,232.16,14.09,452.80,-10.64,201.51,14.84,486.90,-38.90,234.25,-40.40,32.89,-1.92,191.05,-2.82,876.33,131.72
"17 Jul 2025 11:15",5763.36,125.83,3762.31,69.34,2001.05,56.49,602.27,-18.76,1065.60,14.20,535.35,9.95,439.45,31.61,262.20,10.70,175.25,17.11,230.59,15.63,451.60,-11.10,199.82,14.63,480.50,-41.40,231.47,-40.80,32.87,-2.54,188.49,-2.95,867.90,129.55
"17 Jul 2025 11:20",5737.22,127.67,3751.00,73.06,1986.22,54.61,595.84,-12.54,1059.70,13.20,535.17,9.03,443.45,34.12,260.50,10.00,174.34,17.06,232.00,13.85,450.00,-11.66,197.72,14.85,476.60,-41.10,229.48,-41.10,32.31,-2.46,184.87,-3.77,865.24,128.19
"17 Jul 2025 11:25",5728.34,125.68,3753.36,73.64,1974.98,52.04,596.99,-15.48,1065.70,13.50,535.19,10.07,442.46,35.06,260.70,10.40,173.84,17.72,231.28,13.77,447.20,-11.40,197.69,14.31,471.70,-41.30,226.32,-41.00,32.08,-2.55,185.40,-3.44,861.79,126.02
"17 Jul 2025 11:30",5712.60,121.19,3747.67,67.30,1964.93,53.89,601.64,-20.93,1061.00,13.50,533.36,11.05,439.03,32.04,259.00,10.20,173.59,17.55,233.95,15.32,446.10,-11.43,196.82,14.93,467.80,-42.10,225.43,-40.30,31.92,-2.19,181.66,-3.78,861.30,127.33
"17 Jul 2025 11:35",5690.14,127.01,3732.18,73.18,1957.96,53.83,595.57,-18.82,1055.60,12.90,534.72,10.78,437.14,36.11,259.30,10.60,173.45,18.15,229.20,14.36,447.20,-10.90,197.21,14.63,463.90,-42.00,222.91,-40.50,32.02,-2.33,180.77,-3.81,861.15,127.84
"17 Jul 2025 11:40",5687.27,119.20,3736.94,68.80,1950.33,50.40,594.06,-17.72,1059.80,13.70,536.77,10.70,438.72,33.56,260.50,10.50,173.83,17.27,229.06,12.72,444.20,-11.93,195.91,14.71,462.00,-42.40,221.58,-41.00,31.19,-2.38,178.57,-4.67,861.08,126.14
"17 Jul 2025 11:45",5662.87,106.50,3723.47,58.78,1939.40,47.72,599.32,-19.10,1043.70,6.40,537.86,9.71,437.28,33.31,260.30,9.90,174.41,17.28,228.00,13.08,442.60,-11.80,195.31,14.87,455.60,-46.50,219.48,-41.30,31.39,-2.43,180.15,-3.88,857.47,126.96
"17 Jul 2025 11:50",5661.01,103.47,3725.40,58.04,1935.61,45.43,598.60,-19.53,1044.30,5.00,536.48,9.35,441.06,34.33,261.00,9.90,174.31,17.94,228.95,13.20,440.70,-12.15,195.11,14.81,451.70,-46.70,218.20,-41.40,30.28,-2.60,180.63,-4.02,859.69,125.34
"17 Jul 2025 11:55",5636.87,97.50,3706.53,52.20,1930.34,45.30,595.24,-20.67,1036.40,4.70,536.68,9.66,436.33,31.42,259.80,9.50,174.51,17.69,228.07,13.00,439.50,-13.10,196.30,14.35,449.60,-47.30,215.37,-42.00,30.44,-2.55,177.45,-4.25,861.18,127.05
"17 Jul 2025 12:00",5631.27,95.95,3706.47,51.81,1924.80,44.14,605.60,-21.06,1034.10,7.10,533.11,7.89,436.86,33.03,260.50,10.60,173.99,17.38,226.71,12.57,435.60,-15.70,195.51,15.14,446.70,-47.70,214.94,-42.50,28.77,-2.76,178.83,-4.64,860.05,126.60
"17 Jul 2025 12:05",5645.83,89.49,3727.83,53.07,1918.00,36.42,605.02,-19.52,1038.50,6.10,537.20,8.79,443.74,33.91,264.20,9.60,175.28,16.95,228.79,12.22,435.10,-14.98,194.18,14.63,442.70,-48.70,212.04,-44.90,29.61,-3.19,178.66,-4.87,860.81,123.45
"17 Jul 2025 12:10",5649.05,84.99,3737.07,48.22,1911.98,36.77,610.55,-21.39,1043.90,4.90,538.23,9.32,443.20,33.92,262.30,8.70,176.05,16.70,228.54,10.98,434.30,-14.91,192.68,15.16,442.20,-49.10,212.41,-44.90,29.73,-2.93,177.67,-5.32,857.29,123.86
"17 Jul 2025 12:15",5634.44,78.06,3724.19,42.41,1910.25,35.65,609.25,-20.67,1040.30,2.40,534.88,7.77,441.84,31.86,264.90,9.50,175.83,16.95,227.92,11.08,429.27,-16.48,191.01,14.30,442.00,-48.70,209.79,-45.50,29.46,-3.12,179.74,-4.69,858.25,123.36
"17 Jul 2025 12:20",5612.88,88.11,3715.50,49.88,1897.38,38.23,607.70,-16.68,1034.80,2.30,533.41,7.95,444.71,34.32,264.10,9.80,175.32,16.55,226.86,11.50,428.60,-15.86,190.53,15.09,439.80,-49.50,208.29,-44.60,29.02,-3.03,176.34,-5.07,853.40,125.34
"17 Jul 2025 12:25",5596.73,77.51,3715.03,43.90,1881.70,33.61,612.44,-18.79,1040.00,3.30,531.86,7.06,442.75,30.31,263.70,10.10,173.37,16.71,226.12,10.86,424.79,-15.65,188.82,13.92,436.50,-49.90,206.08,-45.50,28.75,-3.30,174.19,-6.12,847.36,124.51
"17 Jul 2025 12:30",5585.49,75.94,3710.19,45.50,1875.30,30.44,610.41,-17.60,1036.20,1.70,533.97,7.48,443.76,32.78,264.40,9.20,172.83,16.18,225.64,11.30,422.98,-15.54,188.61,14.31,430.70,-51.70,204.99,-45.90,28.20,-3.34,174.67,-6.12,848.13,123.19
"17 Jul 2025 12:35",5590.54,82.14,3715.96,49.45,1874.58,32.69,612.12,-16.63,1036.70,2.00,533.62,7.82,445.02,34.18,263.80,9.50,173.07,16.85,226.30,11.46,425.33,-15.73,184.91,15.19,432.70,-51.20,207.52,-45.80,28.16,-3.35,173.84,-5.85,847.45,123.70
"17 Jul 2025 12:40",5586.59,91.02,3716.54,55.95,1870.05,35.07,609.23,-14.82,1043.10,3.80,533.06,8.46,442.77,32.64,265.30,10.50,172.59,18.03,227.22,12.20,423.27,-14.86,186.02,14.92,430.10,-51.00,208.02,-45.20,27.54,-3.13,173.42,-5.88,844.95,125.36
"17 Jul 2025 12:45",5573.50,87.29,3710.27,49.71,1863.23,37.58,609.60,-16.25,1043.90,3.00,532.46,7.48,440.73,31.38,263.90,10.30,172.49,16.87,226.00,11.57,421.19,-14.64,181.00,15.38,429.50,-50.80,205.91,-45.20,28.10,-3.01,171.74,-6.31,846.98,127.52
"17 Jul 2025 12:50",5570.90,91.18,3716.23,54.60,1854.67,36.58,613.21,-16.42,1046.90,5.00,533.29,8.22,444.28,34.51,263.70,10.20,170.86,16.34,224.61,11.94,419.38,-15.19,178.31,12.93,429.60,-50.90,206.83,-44.80,28.06,-3.00,170.37,-6.24,841.50,128.59
"17 Jul 2025 12:55",5556.11,80.00,3707.36,43.27,1848.75,36.73,608.69,-17.06,1046.50,2.60,529.63,5.84,444.23,30.36,265.00,10.00,170.02,15.80,223.91,11.61,419.38,-15.88,178.43,12.97,428.70,-51.30,207.20,-45.10,27.68,-3.17,168.63,-6.52,838.11,129.85
"17 Jul 2025 13:00",5537.06,81.08,3703.42,42.74,1833.64,38.34,608.17,-21.28,1054.20,5.10,526.16,4.34,442.15,31.42,265.40,10.30,169.08,16.35,222.35,11.16,415.91,-14.65,178.02,13.09,425.50,-51.00,204.12,-44.40,27.71,-3.54,165.38,-6.95,832.91,131.14
"17 Jul 2025 13:05",5551.80,82.90,3703.59,46.03,1848.21,36.87,608.12,-18.97,1051.70,5.20,521.72,3.62,443.36,30.91,265.70,10.30,169.75,17.73,223.20,11.16,420.04,-13.92,178.83,13.51,424.70,-51.00,207.00,-44.40,28.50,-3.86,168.08,-6.69,841.10,129.31
"17 Jul 2025 13:10",5462.93,91.39,3711.19,48.73,1751.74,42.66,609.90,-19.84,1052.70,6.40,524.82,4.42,446.50,34.66,267.20,11.10,169.50,16.70,222.06,10.38,418.51,-15.09,180.19,14.93,423.50,-50.50,204.89,-44.10,27.95,-3.91,167.00,-6.63,748.21,132.87
"17 Jul 2025 13:15",5354.44,48.55,3709.50,47.25,1644.94,1.30,606.36,-19.41,1056.50,6.90,521.18,4.48,445.21,32.29,271.10,10.40,170.11,16.64,221.54,10.73,417.50,-14.78,179.10,14.77,424.20,-50.80,202.13,-44.70,28.07,-3.85,164.95,-6.64,646.49,92.52
"17 Jul 2025 13:20",5525.60,107.62,3706.43,51.72,1819.17,55.90,607.98,-16.97,1062.40,10.20,520.80,3.81,438.86,31.05,268.10,10.90,169.59,16.42,221.25,10.96,417.45,-14.65,177.31,14.76,423.10,-51.70,200.75,-43.80,27.49,-3.48,162.27,-7.51,828.25,147.63
"17 Jul 2025 13:25",5507.06,67.60,3692.64,46.80,1814.42,20.80,603.42,-19.78,1058.90,7.30,521.12,3.88,439.55,31.40,264.80,11.40,169.61,16.87,221.43,10.59,413.81,-14.86,177.12,14.71,418.60,-52.20,201.50,-43.70,27.43,-3.17,162.02,-7.22,827.75,112.38
"17 Jul 2025 13:30",5509.88,76.21,3695.23,49.67,1814.65,26.54,604.29,-20.33,1063.50,12.00,519.83,2.47,441.42,33.74,265.00,9.40,168.28,16.58,221.24,10.56,411.67,-14.75,175.41,12.57,417.60,-51.90,203.01,-44.50,27.75,-2.91,161.67,-7.25,829.21,120.53
"17 Jul 2025 13:35",5508.99,87.18,3697.97,54.39,1811.02,32.79,607.65,-19.09,1065.50,12.70,521.00,4.25,440.02,32.34,264.10,10.60,168.76,17.16,219.55,10.76,411.39,-14.33,175.12,13.47,416.80,-51.40,202.38,-44.60,27.59,-2.58,161.09,-7.05,828.04,124.95
"17 Jul 2025 13:40",5507.00,77.97,3697.31,50.83,1809.69,27.14,603.04,-22.34,1071.10,12.90,517.91,3.24,440.56,32.86,265.00,10.60,168.75,17.00,219.34,11.15,411.61,-14.58,173.56,13.23,416.80,-51.20,202.41,-44.40,27.42,-2.52,159.93,-6.44,829.57,118.47
"17 Jul 2025 13:45",5488.67,84.42,3689.41,55.23,1799.26,29.19,603.85,-20.76,1063.10,13.40,514.40,3.04,443.09,34.75,267.20,10.20,169.14,17.36,219.58,11.07,409.05,-13.83,172.22,13.59,412.40,-52.00,202.81,-44.20,27.61,-2.41,158.49,-7.73,825.73,121.94
"17 Jul 2025 13:50",5494.79,79.03,3700.08,53.47,1794.71,25.56,606.84,-23.52,1071.60,15.10,517.33,2.71,438.90,32.72,266.90,9.90,169.44,18.07,220.01,11.51,409.06,-13.02,174.48,13.11,411.30,-53.70,199.02,-45.40,27.70,-2.47,157.87,-8.20,824.34,122.22
"17 Jul 2025 13:55",5470.25,74.28,3684.25,52.62,1786.00,21.66,600.33,-23.61,1067.10,12.90,514.82,4.07,440.18,34.92,266.80,10.50,169.60,17.28,218.53,11.54,406.89,-14.98,172.30,13.50,407.20,-54.80,198.98,-44.20,26.84,-2.70,156.52,-8.60,824.16,118.46
"17 Jul 2025 14:00",5453.23,57.12,3681.89,36.49,1771.34,20.63,610.58,-26.19,1070.10,10.20,511.74,0.75,432.91,29.19,265.20,10.00,168.09,17.21,218.33,11.28,404.94,-15.95,171.11,13.10,403.90,-57.30,196.32,-44.50,26.74,-2.70,157.19,-7.73,816.08,119.76
"17 Jul 2025 14:05",5459.91,67.97,3688.29,46.93,1771.62,21.04,609.07,-21.55,1065.50,12.10,515.07,1.13,439.02,31.74,266.20,10.40,168.18,16.88,218.67,11.63,406.58,-15.40,172.72,14.06,405.30,-57.40,194.98,-44.30,26.36,-2.89,155.45,-7.66,816.81,119.23
"17 Jul 2025 14:10",5461.23,67.56,3688.27,47.13,1772.96,20.43,613.43,-23.34,1061.00,9.80,512.52,2.99,444.14,33.69,265.20,10.20,168.03,17.46,218.84,11.93,405.11,-15.60,174.20,13.83,405.00,-58.10,195.11,-44.50,26.83,-2.49,155.48,-7.12,816.34,118.81
"17 Jul 2025 14:15",5261.48,17.11,3674.99,44.55,1586.49,-27.44,605.59,-23.79,1055.80,9.20,514.57,3.86,439.52,31.71,268.80,11.00,167.83,15.60,219.08,12.16,403.80,-15.19,173.02,13.21,399.20,-59.50,196.97,-44.20,26.34,-2.61,154.67,-7.29,636.29,72.95
"17 Jul 2025 14:20",5261.89,12.78,3682.63,43.69,1579.26,-30.91,613.47,-24.09,1048.90,6.30,513.15,3.27,444.10,33.79,267.20,11.00,168.07,17.67,218.78,11.58,408.96,-15.83,172.61,12.67,397.70,-59.30,195.59,-44.10,26.24,-2.51,154.98,-7.36,632.14,69.69
"17 Jul 2025 14:25",5297.80,9.06,3671.19,37.38,1626.61,-28.32,612.73,-26.31,1047.30,5.30,513.72,3.10,439.68,31.47,266.40,10.70,168.08,17.51,218.34,11.94,404.94,-16.33,169.40,11.22,397.60,-60.30,196.37,-44.30,26.18,-2.32,153.98,-8.58,683.08,75.96
"17 Jul 2025 14:30",5405.60,72.14,3677.22,43.08,1728.38,29.06,618.33,-24.39,1046.80,6.00,513.45,3.29,439.80,32.94,268.80,11.30,168.04,17.13,218.41,11.80,403.59,-14.99,168.72,11.59,397.50,-60.20,193.89,-44.70,26.74,-2.39,154.74,-8.58,786.79,133.34
"17 Jul 2025 14:35",5420.22,57.00,3661.64,32.55,1758.58,24.45,609.31,-27.80,1039.80,4.10,514.18,2.30,441.02,32.31,266.00,9.30,167.87,17.52,217.70,10.86,405.76,-16.04,167.00,11.03,394.90,-61.00,192.59,-44.30,26.74,-2.41,155.45,-8.18,821.90,129.31
"17 Jul 2025 14:40",5421.46,61.12,3659.11,33.03,1762.35,28.09,608.71,-25.32,1042.50,3.50,516.55,4.08,432.89,29.93,267.90,9.60,168.07,17.19,217.75,10.95,404.74,-16.90,170.00,11.67,397.90,-61.50,194.13,-43.60,26.22,-2.42,154.27,-8.44,819.83,132.38
"17 Jul 2025 14:45",5422.37,58.93,3665.14,30.71,1757.23,28.22,620.91,-24.94,1039.00,1.40,514.74,3.42,435.37,31.02,268.10,10.50,167.81,17.23,217.83,9.22,401.38,-17.14,168.80,11.14,397.20,-60.60,192.51,-43.90,26.23,-2.55,154.77,-8.65,817.72,132.78
"17 Jul 2025 14:50",5435.93,81.29,3685.62,47.44,1750.31,33.85,630.26,-22.47,1043.70,10.70,515.71,5.89,437.07,32.58,267.60,11.10,167.40,17.60,216.50,8.55,407.38,-16.51,168.94,12.57,395.70,-60.10,191.96,-43.70,25.66,-2.24,152.78,-8.50,815.27,135.82
"17 Jul 2025 14:55",5422.99,56.04,3669.21,32.05,1753.78,23.99,613.46,-24.65,1041.80,2.50,516.11,5.79,437.40,31.51,270.40,9.90,168.10,17.37,218.09,8.03,403.85,-18.40,168.69,12.19,392.80,-61.40,192.50,-44.80,26.14,-2.61,154.19,-8.30,819.46,128.91
"17 Jul 2025 15:00",5420.13,52.33,3670.53,28.94,1749.60,23.39,617.28,-25.98,1042.70,3.30,517.49,5.44,434.13,29.17,269.30,10.50,167.63,17.04,217.31,7.45,404.69,-17.98,167.71,11.82,394.30,-62.00,192.20,-45.70,25.76,-2.75,153.78,-9.23,815.85,131.25
"17 Jul 2025 15:05",5428.83,48.72,3677.09,22.16,1751.74,26.56,616.59,-28.25,1045.30,1.10,520.44,5.88,436.08,29.60,267.10,9.60,168.34,16.66,217.01,7.18,406.23,-19.61,166.00,10.36,396.70,-62.10,191.85,-45.40,25.44,-2.71,156.23,-8.59,815.52,135.00
"17 Jul 2025 15:10",5449.01,46.96,3696.63,27.26,1752.38,19.70,625.59,-27.26,1045.00,2.00,523.02,7.60,438.53,30.62,270.80,10.10,167.95,16.65,217.34,6.93,408.40,-19.38,166.72,10.16,398.40,-61.50,191.76,-45.50,25.52,-2.63,155.69,-9.06,814.29,128.23
"17 Jul 2025 15:15",5450.00,50.39,3698.20,31.54,1751.80,18.85,624.37,-25.98,1050.10,4.10,522.95,8.55,437.66,30.57,270.00,10.10,167.06,16.97,217.97,6.66,408.09,-19.43,167.69,8.87,397.80,-61.80,192.72,-44.90,26.14,-3.22,155.77,-8.90,811.68,128.80
"17 Jul 2025 15:20",5490.87,54.32,3732.73,31.25,1758.14,23.07,637.58,-26.07,1056.50,1.20,525.41,8.70,442.35,31.40,276.70,11.20,168.81,17.06,218.58,8.06,406.80,-20.30,168.02,9.83,401.20,-61.40,195.72,-45.50,25.67,-3.27,153.68,-9.01,813.85,132.42
"17 Jul 2025 15:25",5518.13,53.25,3754.35,34.34,1763.78,18.91,637.99,-24.23,1067.30,4.70,526.93,9.03,441.10,29.98,281.10,10.20,169.80,17.05,219.45,8.25,410.68,-20.64,169.11,9.87,403.00,-62.00,194.97,-46.00,25.63,-3.43,154.87,-9.89,816.20,130.36
"17 Jul 2025 15:30",5551.68,50.69,3776.98,32.76,1774.70,17.93,643.16,-26.87,1076.50,3.70,529.09,8.97,446.81,32.74,281.10,11.20,168.11,16.52,221.71,7.61,410.50,-21.11,168.35,9.26,405.30,-62.10,198.00,-47.20,24.18,-3.74,155.93,-9.36,822.94,131.07
"17 Jul 2025 15:35",5576.62,55.87,3798.15,39.54,1778.47,16.33,655.24,-25.06,1078.60,4.50,530.26,9.73,448.31,33.72,280.40,11.80,170.86,17.81,223.21,7.60,411.27,-20.56,168.88,9.62,407.10,-62.20,197.14,-46.20,24.39,-3.33,156.88,-9.46,824.08,127.90
"17 Jul 2025 15:40",5616.46,66.64,3832.22,44.54,1784.24,22.10,662.36,-24.77,1086.70,7.00,534.34,10.19,449.93,34.22,285.40,12.00,172.58,17.52,225.05,8.51,415.86,-20.13,170.21,9.57,412.40,-60.80,199.90,-46.50,24.39,-3.15,156.30,-9.16,821.04,132.14
"17 Jul 2025 15:45",5658.26,72.04,3861.62,49.54,1796.64,22.50,667.46,-25.06,1098.20,11.30,537.93,10.71,454.05,34.25,282.30,11.40,173.31,17.29,226.62,8.65,421.75,-19.00,173.04,10.09,413.80,-61.20,201.51,-46.10,25.05,-3.28,158.84,-9.27,824.40,132.26
"17 Jul 2025 15:50",5689.18,71.01,3890.01,54.39,1799.17,16.62,663.45,-23.68,1112.50,16.50,542.47,10.02,458.23,35.31,286.00,10.10,173.13,17.23,226.79,7.87,427.44,-18.96,173.14,9.52,417.70,-62.80,202.78,-48.10,25.06,-3.44,159.35,-8.96,821.14,130.40
