STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,PERIOD_INC_INC_005,Year,OCC2_INC_INC_005,Occupation,SEX_INC_INC_005,Sex,QAL_INC_INC_005,Highest qualification,MEASURE_INC_INC_005,Measure,OBS_VALUE,Observation value
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,6,Bachelors degree and level 7 qualification,AV_WEEK_INC,,1029,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,6,Bachelors degree and level 7 qualification,MED_HOUR_EARN,,21.1,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,6,Bachelors degree and level 7 qualification,MED_WEEK_INC,,921,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,6,Bachelors degree and level 7 qualification,NO_PEOPLE,,6.8,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,7,Postgraduate qualification,AV_HOUR_EARN,,21.32,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,7,Postgraduate qualification,AV_WEEK_INC,,787,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,7,Postgraduate qualification,MED_HOUR_EARN,,21.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,7,Postgraduate qualification,MED_WEEK_INC,,860,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,7,Postgraduate qualification,NO_PEOPLE,,1.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,AV_HOUR_EARN,,24.74,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,AV_WEEK_INC,,1019,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,MED_HOUR_EARN,,22.13,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,MED_WEEK_INC,,959,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,8,Post-school qualification not elsewhere classified,NO_PEOPLE,,7.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,98,Total All Qualifications,AV_HOUR_EARN,,23.87,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,98,Total All Qualifications,AV_WEEK_INC,,1048,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,98,Total All Qualifications,MED_HOUR_EARN,,22.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,98,Total All Qualifications,MED_WEEK_INC,,999,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,7,Machinery operators and drivers,98,Total Both Sexes,98,Total All Qualifications,NO_PEOPLE,,137,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,1,No qualification,AV_HOUR_EARN,,20.9,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,1,No qualification,AV_WEEK_INC,,791,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,1,No qualification,MED_HOUR_EARN,,19,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,1,No qualification,MED_WEEK_INC,,790,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,1,No qualification,NO_PEOPLE,,34.9,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,2,Lower secondary school qualification,AV_HOUR_EARN,,22.57,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,2,Lower secondary school qualification,AV_WEEK_INC,,898,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,2,Lower secondary school qualification,MED_HOUR_EARN,,21.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,2,Lower secondary school qualification,MED_WEEK_INC,,892,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,2,Lower secondary school qualification,NO_PEOPLE,,12.9,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,3,Upper secondary school qualification,AV_HOUR_EARN,,20.82,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,3,Upper secondary school qualification,AV_WEEK_INC,,801,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,3,Upper secondary school qualification,MED_HOUR_EARN,,18.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,3,Upper secondary school qualification,MED_WEEK_INC,,767,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,3,Upper secondary school qualification,NO_PEOPLE,,35.4,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,4,Level 1-3 post-school certificate,AV_HOUR_EARN,,21.74,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,4,Level 1-3 post-school certificate,AV_WEEK_INC,,917,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,4,Level 1-3 post-school certificate,MED_HOUR_EARN,,19.8,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,4,Level 1-3 post-school certificate,MED_WEEK_INC,,827,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,4,Level 1-3 post-school certificate,NO_PEOPLE,,5.3,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,5,Level 4-6 certificate or diploma,AV_HOUR_EARN,,23.58,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,5,Level 4-6 certificate or diploma,AV_WEEK_INC,,966,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,5,Level 4-6 certificate or diploma,MED_HOUR_EARN,,20.79,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,5,Level 4-6 certificate or diploma,MED_WEEK_INC,,874,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,5,Level 4-6 certificate or diploma,NO_PEOPLE,,26.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,6,Bachelors degree and level 7 qualification,AV_HOUR_EARN,,21.85,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,6,Bachelors degree and level 7 qualification,AV_WEEK_INC,,851,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,6,Bachelors degree and level 7 qualification,MED_HOUR_EARN,,18.75,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,6,Bachelors degree and level 7 qualification,MED_WEEK_INC,,800,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,6,Bachelors degree and level 7 qualification,NO_PEOPLE,,8.2,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,7,Postgraduate qualification,AV_HOUR_EARN,,21.05,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,7,Postgraduate qualification,AV_WEEK_INC,,866,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,7,Postgraduate qualification,MED_HOUR_EARN,,19.98,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,7,Postgraduate qualification,MED_WEEK_INC,,770,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,7,Postgraduate qualification,NO_PEOPLE,,1.6,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,8,Post-school qualification not elsewhere classified,AV_HOUR_EARN,,21.18,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,8,Post-school qualification not elsewhere classified,AV_WEEK_INC,,914,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,8,Post-school qualification not elsewhere classified,MED_HOUR_EARN,,18.91,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,8,Post-school qualification not elsewhere classified,MED_WEEK_INC,,765,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,8,Post-school qualification not elsewhere classified,NO_PEOPLE,,7.3,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,98,Total All Qualifications,AV_HOUR_EARN,,21.7,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,98,Total All Qualifications,AV_WEEK_INC,,862,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,98,Total All Qualifications,MED_HOUR_EARN,,19.18,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,98,Total All Qualifications,MED_WEEK_INC,,812,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,1,Male,98,Total All Qualifications,NO_PEOPLE,,139.9,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,1,No qualification,AV_HOUR_EARN,,18.26,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,1,No qualification,AV_WEEK_INC,,494,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,1,No qualification,MED_HOUR_EARN,,18,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,1,No qualification,MED_WEEK_INC,,500,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,1,No qualification,NO_PEOPLE,,28,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,2,Lower secondary school qualification,AV_HOUR_EARN,,19.68,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,2,Lower secondary school qualification,AV_WEEK_INC,,471,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,2,Lower secondary school qualification,MED_HOUR_EARN,,17,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,2,Lower secondary school qualification,MED_WEEK_INC,,362,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,2,Lower secondary school qualification,NO_PEOPLE,,8.4,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,3,Upper secondary school qualification,AV_HOUR_EARN,,18.73,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,3,Upper secondary school qualification,AV_WEEK_INC,,511,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,3,Upper secondary school qualification,MED_HOUR_EARN,,17,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,3,Upper secondary school qualification,MED_WEEK_INC,,510,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,3,Upper secondary school qualification,NO_PEOPLE,,23.1,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,4,Level 1-3 post-school certificate,AV_HOUR_EARN,,20.34,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,4,Level 1-3 post-school certificate,AV_WEEK_INC,,556,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,4,Level 1-3 post-school certificate,MED_HOUR_EARN,,17.25,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,4,Level 1-3 post-school certificate,MED_WEEK_INC,,512,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,4,Level 1-3 post-school certificate,NO_PEOPLE,,3.9,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,5,Level 4-6 certificate or diploma,AV_HOUR_EARN,,19.11,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,5,Level 4-6 certificate or diploma,AV_WEEK_INC,,551,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,5,Level 4-6 certificate or diploma,MED_HOUR_EARN,,17.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,5,Level 4-6 certificate or diploma,MED_WEEK_INC,,534,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,5,Level 4-6 certificate or diploma,NO_PEOPLE,,8.8,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,6,Bachelors degree and level 7 qualification,AV_HOUR_EARN,,19.21,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,6,Bachelors degree and level 7 qualification,AV_WEEK_INC,,539,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,6,Bachelors degree and level 7 qualification,MED_HOUR_EARN,,17.56,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,6,Bachelors degree and level 7 qualification,MED_WEEK_INC,,460,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,6,Bachelors degree and level 7 qualification,NO_PEOPLE,,7.5,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,8,Post-school qualification not elsewhere classified,AV_HOUR_EARN,,19.15,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,8,Post-school qualification not elsewhere classified,AV_WEEK_INC,,561,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,8,Post-school qualification not elsewhere classified,MED_HOUR_EARN,,18,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,8,Post-school qualification not elsewhere classified,MED_WEEK_INC,,516,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,8,Post-school qualification not elsewhere classified,NO_PEOPLE,,4.9,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,98,Total All Qualifications,AV_HOUR_EARN,,18.82,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,98,Total All Qualifications,AV_WEEK_INC,,515,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,98,Total All Qualifications,MED_HOUR_EARN,,17.28,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,98,Total All Qualifications,MED_WEEK_INC,,500,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,2,Female,98,Total All Qualifications,NO_PEOPLE,,88.3,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,98,Total Both Sexes,1,No qualification,AV_HOUR_EARN,,19.73,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,98,Total Both Sexes,1,No qualification,AV_WEEK_INC,,660,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,98,Total Both Sexes,1,No qualification,MED_HOUR_EARN,,18.49,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,98,Total Both Sexes,1,No qualification,MED_WEEK_INC,,688,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,98,Total Both Sexes,1,No qualification,NO_PEOPLE,,62.9,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,98,Total Both Sexes,2,Lower secondary school qualification,AV_HOUR_EARN,,21.47,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,98,Total Both Sexes,2,Lower secondary school qualification,AV_WEEK_INC,,735,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,98,Total Both Sexes,2,Lower secondary school qualification,MED_HOUR_EARN,,18,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,98,Total Both Sexes,2,Lower secondary school qualification,MED_WEEK_INC,,716,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,98,Total Both Sexes,2,Lower secondary school qualification,NO_PEOPLE,,21.3,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,98,Total Both Sexes,3,Upper secondary school qualification,AV_HOUR_EARN,,20,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,98,Total Both Sexes,3,Upper secondary school qualification,AV_WEEK_INC,,687,
DATAFLOW,STATSNZ:INC_INC_005(1.0),"Earnings from main wage and salary job by occupation (ANZSCO 2006), sex, and highest qualification",I,201806,2018,8,Labourers,98,Total Both Sexes,3,Upper secondary school qualification,MED_HOUR_EARN,,17.6,
