report_date,period_type,region,data_source,dataset_description,load_timestamp,..,111,124,1342,159,175,209,21,257,27,464,49,52,66,877,93
2018-11-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,285.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,103.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,353.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,85.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1730.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,90.0,,
2018-11-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,356.0,,,,,,,
2018-11-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,188.0,,,,,,,,,,,,,
2018-11-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,176.0,,,,,,,,,,,
2018-11-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,86.0,,,,
2018-11-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,127.0
2018-11-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,188.0,,,,,,,,,,,,,,
2018-11-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,95.0,,,
2018-11-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,223.0,,,,,,,,,
2018-11-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,38.0,,,,,,
2018-11-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,199.0,,,,,,,,,,
2018-11-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,38.0,,,,,,,,
2018-11-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,1805.0,,,,,,,,,,,,
2018-11-01,Monthly,International guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,1513.0,,,,,
2018-11-01,Monthly,International guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1474.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,693.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,292.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,322.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,122.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,170.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,278.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,180.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,508.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,140.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,552.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,123.0,,,,,,,,,,,,,,,
2018-11-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,3535.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Domestic guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,1923.0,
2018-12-01,Monthly,Domestic guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1920.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,83.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,340.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,130.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,156.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,41.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,52.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,94.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,109.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,308.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,112.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,389.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,96.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1909.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,170.0,,
2018-12-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,329.0,,,,,,,
2018-12-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,274.0,,,,,,,,,,,,,
2018-12-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,253.0,,,,,,,,,,,
2018-12-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,115.0,,,,
2018-12-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,142.0
2018-12-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,193.0,,,,,,,,,,,,,,
2018-12-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,162.0,,,
2018-12-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,292.0,,,,,,,,,
2018-12-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,51.0,,,,,,
2018-12-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,261.0,,,,,,,,,,
2018-12-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,48.0,,,,,,,,
2018-12-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,2290.0,,,,,,,,,,,,
2018-12-01,Monthly,International guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,1461.0,,,,,
2018-12-01,Monthly,International guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1464.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,669.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,403.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,409.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,156.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,194.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,287.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,271.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,600.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,163.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,650.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,144.0,,,,,,,,,,,,,,,
2018-12-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,4199.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Domestic guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,1870.0,
2019-01-01,Monthly,Domestic guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1923.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,96.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,372.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,143.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,164.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,48.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,56.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,102.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,132.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,335.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,119.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,416.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,105.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,2089.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,270.0,,
2019-01-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,353.0,,,,,,,
2019-01-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,387.0,,,,,,,,,,,,,
2019-01-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,355.0,,,,,,,,,,,
2019-01-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,165.0,,,,
2019-01-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,170.0
2019-01-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,203.0,,,,,,,,,,,,,,
2019-01-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,243.0,,,
2019-01-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,334.0,,,,,,,,,
2019-01-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,57.0,,,,,,
2019-01-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,292.0,,,,,,,,,,
2019-01-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,49.0,,,,,,,,
2019-01-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,2879.0,,,,,,,,,,,,
2019-01-01,Monthly,International guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,1435.0,,,,,
2019-01-01,Monthly,International guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1445.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,726.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,530.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,519.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,213.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,226.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,306.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,376.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,669.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,176.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,708.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,155.0,,,,,,,,,,,,,,,
2019-01-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,4968.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Domestic guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,1878.0,
2019-02-01,Monthly,Domestic guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1928.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,82.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,357.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,129.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,151.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,43.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,49.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,109.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,130.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,341.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,119.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,412.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,104.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,2027.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,124.0,,
2019-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,307.0,,,,,,,
2019-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,223.0,,,,,,,,,,,,,
2019-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,204.0,,,,,,,,,,,
2019-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,103.0,,,,
2019-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,143.0
2019-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,187.0,,,,,,,,,,,,,,
2019-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,147.0,,,
2019-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,252.0,,,,,,,,,
2019-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,52.0,,,,,,
2019-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,198.0,,,,,,,,,,
2019-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,49.0,,,,,,,,
2019-02-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,1989.0,,,,,,,,,,,,
2019-02-01,Monthly,International guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,1421.0,,,,,
2019-02-01,Monthly,International guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1420.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,664.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,352.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,355.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,145.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,191.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,296.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,278.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,592.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,171.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,610.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,153.0,,,,,,,,,,,,,,,
2019-02-01,Monthly,International guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,4015.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Domestic guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,1928.0,
2019-03-01,Monthly,Domestic guest nights: seasonally adjusted,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1934.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,76.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,344.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,128.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,148.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,46.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,46.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,106.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,114.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,303.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,102.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,378.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,91.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Domestic guest nights: trend,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,1882.0,,,,,,,,,,,,,,,
2019-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,116.0,,
2019-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,356.0,,,,,,,
2019-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,239.0,,,,,,,,,,,,,
2019-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,227.0,,,,,,,,,,,
2019-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,113.0,,,,
2019-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,156.0
2019-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,215.0,,,,,,,,,,,,,,
2019-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,,,120.0,,,
2019-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,267.0,,,,,,,,,
2019-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,48.0,,,,,,
2019-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,216.0,,,,,,,,,,
2019-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,54.0,,,,,,,,
2019-03-01,Monthly,Guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,2126.0,,,,,,,,,,,,
2019-03-01,Monthly,International guest nights,Stats NZ ACS348801,Guest Nights by Region (Monthly),2025-08-03,,,,,,,,,,,1393.0,,,,,
