report_date,period_type,region,data_source,dataset_description,load_timestamp,..,15.57,15.77,16.35,17.69,1895,1922,19729,20.91,21.11,22.37,23.78,25.69,25.74,2554,27.63,28.69,2968,30.60,31.29,33.53,37.61,4018,4067,42.48,43.14,4458,4487,45.74,45.99,46.94,46.99,48.08,54.76,5666,57.42,59.98,7785,8486
2000-12-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,46.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,54.69,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,48.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,30.65,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.21,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,55.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,50.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,57.44,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,47.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,52.11,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,3917.0,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12419.0,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,5945.0,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5148.0,,,,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,2415.0,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,4877.0,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4703.0,,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,3434.0,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9682.0,,,,,,,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,2760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8103.0,,,,,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,2258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,39424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,26237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65661.0,,,,,,,,,
2001-01-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,56.86,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.84
2001-01-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,52.25,,,,,,,,,,,,
2001-01-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,44.94,,,,,,,,,,,,,,,
2001-01-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,28.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.52,,,,,,,,,,,
2001-01-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,59.58,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,40.67,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.15,
2001-01-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,54.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.86,,,,
2001-01-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,47.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,57.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.23,,,,,,,
2001-01-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,54.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,65.37,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,62.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,34.21,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.41,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,71.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,61.35,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,60.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,67.08,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,55.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,60.42,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,3950.0,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12480.0,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,5945.0,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5312.0,,,,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,2415.0,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,4834.0,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4728.0,,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,3507.0,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749.0,,,,,,,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,2847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8043.0,,,,,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,2269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,39664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,26415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66079.0,,,,,,,,,
2001-02-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,60.67,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19
2001-02-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7,,,,,,,,,,,,
2001-02-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,38.88,,,,,,,,,,,,,,,
2001-02-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,28.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.52,,,,,,,,,,,
2001-02-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,48.2,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,42.2,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.84,
2001-02-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,51.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.09,,,,
2001-02-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,44.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,58.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.24,,,,,,,
2001-02-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,56.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,67.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,63.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,41.69,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.33,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,74.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,71.9,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,66.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,74.96,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,67.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,67.22,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,3951.0,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12348.0,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,5975.0,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5276.0,,,,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,2402.0,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,4846.0,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4794.0,,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,3513.0,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9621.0,,,,,,,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,2879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8051.0,,,,,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,2270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,39592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,26334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65926.0,,,,,,,,,
2001-03-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,57.47,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.37
2001-03-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,
2001-03-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,34.02,,,,,,,,,,,,,,,
2001-03-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,26.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.93,,,,,,,,,,,
2001-03-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,39.78,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,38.6,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.96,
2001-03-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,44.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.61,,,,
2001-03-01,Monthly,Capacity (stay units) excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,40.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,50.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.13,,,,,,,
2001-03-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,56.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,66.88,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,39.42,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.38,,,,,,,,,,
2001-03-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,67.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,66.7,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,58.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,66.32,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,60.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Occupancy rate,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,62.9,,,,,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,3972.0,,,,,,,,,,,,,,,,,,,
2001-03-01,Monthly,Occupancy rate excluding holiday parks,Stats NZ ACS348401,Occupancy Rate by Region (Monthly),2025-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12450.0,,
