RETURN_TO_CONTENTS,UNNAMED:_1,UNNAMED:_2,UNNAMED:_3,UNNAMED:_4,UNNAMED:_5,UNNAMED:_6,UNNAMED:_7,UNNAMED:_8,UNNAMED:_9,UNNAMED:_10,UNNAMED:_11,UNNAMED:_12,UNNAMED:_13,UNNAMED:_14,UNNAMED:_15,UNNAMED:_16,UNNAMED:_17,UNNAMED:_18,UNNAMED:_19,UNNAMED:_20,UNNAMED:_21,UNNAMED:_22,UNNAMED:_23,UNNAMED:_24,UNNAMED:_25,UNNAMED:_26,UNNAMED:_27,UNNAMED:_28,UNNAMED:_29,UNNAMED:_30,UNNAMED:_31,UNNAMED:_32,UNNAMED:_33,UNNAMED:_34,UNNAMED:_35,UNNAMED:_36,UNNAMED:_37,UNNAMED:_38,UNNAMED:_39,UNNAMED:_40,UNNAMED:_41,UNNAMED:_42,UNNAMED:_43,UNNAMED:_44,UNNAMED:_45,UNNAMED:_46,UNNAMED:_47,UNNAMED:_48,UNNAMED:_49,UNNAMED:_50,UNNAMED:_51,UNNAMED:_52,SOURCE_SHEET,LOAD_TIMESTAMP
Residential,27.0901899693,29.485212640199997,30.236931441000003,30.0050916471,29.572270847099997,28.718269199999995,28.8126936,29.546754005700002,31.0163209947,32.1074258823,32.377103450099995,32.6145540573,33.6170521107,33.9225865875,34.1585060553,35.0833166334,36.59125356730548,37.53574474966524,36.732636792536404,36.81373349364444,37.366768513411195,37.966274282607834,39.14693727912828,39.72509091240768,38.880792738867235,40.674758918067,40.35773458561284,42.21060606006264,41.93502994473804,43.734808554326634,44.13464304249636,43.549076570263914,45.432931237582316,45.241374158928,44.81575537698828,46.6334773990326,45.143919719260914,45.332224253094964,45.50700667078872,44.28589459930559,44.788068076615204,44.88876318885876,44.558112855837955,44.57449544998788,45.73106016677748,45.54225712255932,46.33863710048712,47.69085106058148,46.79273770246764,47.658150133737124,48.58981256617847,0.019548858481224007,4 - Annual PJ,2025-08-01 08:34:55.241198
Transport,,,,,,,,,,,,,,,,,0.22035986927562384,0.19377158787539098,0.19933963298615986,0.2205316780969291,0.2357837232076984,0.24041576831846798,0.24454338502923717,0.2606811057400061,0.2620961728507753,0.26511769316154454,0.2616171798723138,0.254380942983083,0.2548400336938523,0.2507127280046215,0.2560211210215717,0.2533336596132127,0.23921451973040223,0.2394032863855403,0.23597405717783976,0.2129008239175957,0.2311511752766257,0.24488334097729814,0.2516221343611573,0.24120718999174331,0.24757188273,0.30038494473,0.32760644193,0.32745238353,0.33795277713,0.39032680113,0.40148988633,0.47729638232999994,0.69598130193,0.9908968047300001,0.9987716931299999,0.007947233619494343,4 - Annual PJ,2025-08-01 08:34:55.241198
    Unallocated Onsite Generation,,,,,,,,,,,,,,,,,3.012768,3.012768,3.012768,3.012768,3.012768,3.012768,3.012768,3.012768,3.012768,3.012768,3.012768,3.012768,3.012768,3.012768,2.7959472,2.7150084,3.087954,3.0900491999999997,2.97419452128,3.42225971964,3.8778220796399996,4.4223479996399995,4.17221640036,3.43143720036,4.805010027,4.7278534338,4.4399483031599996,2.956557978,2.7708839618399996,2.37901610124,2.0605939614,2.06828879076,2.07151251624,2.65620918168,2.65620918168,0,4 - Annual PJ,2025-08-01 08:34:55.241198
    Unallocated Demand,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6052761035747352,1.3409121083610709,1.654269083936503,0.7757433463975956,0.11713805129009233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4 - Annual PJ,2025-08-01 08:34:55.241198
Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 - Annual PJ,2025-08-01 08:34:55.241198
1 These fuels include generation from cogeneration plants. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 - Annual PJ,2025-08-01 08:34:55.241198
2 1 Gigawatt Hour (GWh) = 0.0036 Petajoules (PJ).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 - Annual PJ,2025-08-01 08:34:55.241198
3 Distributed Solar PV Generation has been estimated using Electricity Authority data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 - Annual PJ,2025-08-01 08:34:55.241198
4 Waste heat includes heat from chemical processes - e.g. fertiliser industry.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 - Annual PJ,2025-08-01 08:34:55.241198
"5 Compiled based on actual quarterly sales data, which is also presented in Table 1.  
This also includes estimates of solar PV demand (based on capacity data from the Electricity Authority) for 2013 onwards. Solar PV use by the industrial sector is included in ""Other Minor Sectors"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 - Annual PJ,2025-08-01 08:34:55.241198
"6 Compiled based on estimated quarterly sales data.  Estimated sales data is calculated by using quarterly grid exit point (GXP) demand data from the Electricity Authority to allocate March year electricity sales data to quarters.
This also includes estimates of solar PV demand (based on capacity data from the Electricity Authority) for 2013 onwards. Solar PV use by the industrial sector is included in ""Other Minor Sectors"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 - Annual PJ,2025-08-01 08:34:55.241198
