month_name,year,station_id,station_name,load_timestamp,month_number,mean_temperature_c
November,1957,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.4
November,1958,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.3
November,1959,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.7
November,1960,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.4
November,1961,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.3
November,1962,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.4
November,1963,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.8
November,1964,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.6
November,1965,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.3
November,1966,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.1
November,1967,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.4
November,1968,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.0
November,1969,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.3
November,1970,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.0
November,1971,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.5
November,1972,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.4
November,1973,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.1
November,1974,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.8
November,1975,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.0
November,1976,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.1
November,1977,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.1
November,1978,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.9
November,1979,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.4
November,1980,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.7
November,1981,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.7
November,1982,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,2.1
November,1983,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,11,1.9
November,1984,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.5
November,1985,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.1
November,1986,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.3
November,1987,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.2
November,1988,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.2
November,1990,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.4
November,1991,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.0
November,1992,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.1
November,1995,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.7
November,1996,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.4
November,1997,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.2
November,1998,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.4
November,1999,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.3
November,2000,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.0
November,2001,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.2
November,2002,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.4
November,2003,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.0
November,2004,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.0
November,2005,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.6
November,2006,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.0
November,2007,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.9
November,2008,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.9
November,2009,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.9
November,2010,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.0
November,2011,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.6
November,2012,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.8
November,2013,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.6
November,2014,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.4
November,2015,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.8
November,2016,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.7
November,2017,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.2
November,2018,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.8
November,2019,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.5
November,2020,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.0
November,2021,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.4
November,2022,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,2.4
November,2024,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,11,3.2
October,1946,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.1
October,1947,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.3
October,1948,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.3
October,1949,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.2
October,1950,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.3
October,1951,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.8
October,1952,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.8
October,1953,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.5
October,1954,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.6
October,1955,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.1
October,1956,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.8
October,1957,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.6
October,1958,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.0
October,1959,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.0
October,1960,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.2
October,1961,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.6
October,1962,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.5
October,1963,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.1
October,1964,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.6
October,1965,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.5
October,1966,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.3
October,1967,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.9
October,1968,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.0
October,1969,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.9
October,1970,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.0
October,1971,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.6
October,1972,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.9
October,1973,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.1
October,1974,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.2
October,1975,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.9
October,1976,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.2
October,1977,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.2
October,1978,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.4
October,1979,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.9
October,1980,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.8
October,1981,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.1
October,1982,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,1.5
October,1983,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,10,2.3
October,1984,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,3.5
October,1985,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.7
October,1986,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.3
October,1987,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.9
October,1988,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.4
October,1990,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.5
October,1991,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.9
October,1992,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.7
October,1993,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.5
October,1995,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,1.8
October,1996,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.8
October,1997,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,3.0
October,1998,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.7
October,1999,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,3.2
October,2000,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.8
October,2001,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,3.0
October,2002,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.9
October,2003,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,3.0
October,2004,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,3.0
October,2005,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.6
October,2006,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,3.3
October,2007,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,3.0
October,2008,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.7
October,2009,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.3
October,2010,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.0
October,2011,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.7
October,2012,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.7
October,2013,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,3.1
October,2014,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.6
October,2015,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.9
October,2016,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.5
October,2017,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.3
October,2018,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.7
October,2019,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.8
October,2020,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,3.4
October,2021,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.7
October,2022,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,3.8
October,2023,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.8
October,2024,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,10,2.7
September,1946,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.9
September,1947,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.7
September,1948,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,2.0
September,1949,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.8
September,1950,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,2.0
September,1951,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,3.0
September,1952,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.9
September,1953,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.6
September,1954,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.9
September,1955,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.9
September,1956,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,2.0
September,1957,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.2
September,1958,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.8
September,1959,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.7
September,1960,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.5
September,1961,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.9
September,1962,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.8
September,1963,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.8
September,1964,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,2.1
September,1965,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.7
September,1966,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.9
September,1967,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.7
September,1968,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.6
September,1969,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.6
September,1970,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,2.0
September,1971,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.7
September,1972,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,2.1
September,1973,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,2.9
September,1974,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.7
September,1975,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.8
September,1976,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.7
September,1977,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,2.2
September,1978,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.9
September,1979,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.8
September,1980,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.4
September,1981,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.5
September,1982,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,2.1
September,1983,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.9
September,1984,2109,NIWA Station 2109,2025-08-01 10:29:01.525514,9,1.7
September,1984,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.2
September,1985,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.0
September,1987,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.1
September,1990,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.6
September,1991,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,1.4
September,1992,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,0.9
September,1995,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,3.1
September,1996,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.2
September,1997,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.0
September,1998,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.5
September,1999,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.8
September,2000,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,3.4
September,2001,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.6
September,2002,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.5
September,2003,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.6
September,2004,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.5
September,2005,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.8
September,2006,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.5
September,2007,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.7
September,2008,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.9
September,2009,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,3.0
September,2010,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.8
September,2011,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.1
September,2012,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.8
September,2013,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.3
September,2014,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.0
September,2015,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,3.0
September,2016,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.5
September,2017,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.8
September,2018,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,3.0
September,2019,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.8
September,2020,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,4.0
September,2021,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.7
September,2022,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.8
September,2023,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,3.1
September,2024,4960,NIWA Station 4960,2025-08-01 10:29:01.508589,9,2.9
