PERIOD,year,mean_temperature_c,station_id,station_name,month_name,load_timestamp,month_number
May,1979,11.6,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1980,11.8,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1981,11.6,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1982,11.7,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1983,11.6,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
May,1984,11.4,2109,NIWA Station 2109,May,2025-08-01 09:46:31.045336,5
November,1946,12.4,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1947,14.1,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1948,14.8,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1949,14.8,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1950,15.7,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1951,14.5,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1952,14.5,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1953,15.5,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1954,16.2,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1956,14.8,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1957,14.5,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1958,15.6,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1959,14.6,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1960,14.8,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1961,15.1,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1962,15.1,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1963,13.9,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1964,14.1,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1965,13.8,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1966,13.9,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1967,15.2,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1968,13.1,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1969,15.5,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1970,15.7,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1971,15.4,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1972,16.8,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1973,16.0,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1974,16.2,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1975,14.5,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1976,13.8,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1977,13.4,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1978,15.3,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1979,15.8,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1980,14.1,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1981,15.6,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1982,15.5,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
November,1983,15.0,2109,NIWA Station 2109,November,2025-08-01 09:46:31.045336,11
October,1946,12.2,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1947,12.6,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1948,12.9,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1949,13.9,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1950,13.8,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1951,12.8,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1952,13.1,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1953,12.9,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1954,11.9,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1955,14.0,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1956,13.5,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1957,11.7,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1958,14.6,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1959,12.5,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1960,13.3,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1961,13.7,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1962,14.4,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1963,13.4,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1964,12.6,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1965,11.9,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1966,12.5,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1967,14.4,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1968,11.5,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1969,11.3,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1970,13.7,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1971,13.1,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1972,13.1,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1973,13.8,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1974,13.4,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1975,14.1,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1976,12.7,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1977,12.4,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1978,12.2,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1979,13.3,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1980,14.1,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1981,13.1,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1982,11.5,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
October,1983,14.2,2109,NIWA Station 2109,October,2025-08-01 09:46:31.045336,10
September,1946,11.3,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1947,11.1,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1948,11.5,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1949,10.8,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1950,11.2,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1951,10.6,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1952,11.3,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1953,12.1,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1954,10.8,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1955,11.9,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1956,11.8,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1957,11.4,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1958,10.8,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1959,11.3,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1960,11.9,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1961,11.3,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1962,11.4,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1963,11.2,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1964,10.9,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1965,11.3,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1966,11.2,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1967,11.0,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1968,10.1,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1969,12.2,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1970,11.9,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1971,11.7,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1972,11.5,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1973,12.3,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1974,12.5,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1975,11.7,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1976,11.3,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1977,9.6,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1978,11.6,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1979,12.1,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1980,12.2,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1981,11.4,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1982,10.7,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1983,12.2,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
September,1984,11.4,2109,NIWA Station 2109,September,2025-08-01 09:46:31.045336,9
