TIMESTAMP_NZ,NZ_TOTALMW,NZ_TOTALMVAR,NI_TOTALMW,NI_TOTALMVAR,SI_TOTALMW,SI_TOTALMVAR,NORTHLAND_GZ1_MW,NORTHLAND_GZ1_MVAR,AUCKLAND_GZ2_MW,AUCKLAND_GZ2_MVAR,HAMILTON_GZ3_MW,HAMILTON_GZ3_MVAR,EDGECUMBE_GZ4_MW,EDGECUMBE_GZ4_MVAR,HAWKES_BAY_GZ5_MW,HAWKES_BAY_GZ5_MVAR,TARANAKI_GZ6_MW,TARANAKI_GZ6_MVAR,BUNNYTHORPE_GZ7_MW,BUNNYTHORPE_GZ7_MVAR,WELLINGTON_GZ8_MW,WELLINGTON_GZ8_MVAR,NELSON_GZ9_MW,NELSON_GZ9_MVAR,CHRISTCHURCH_GZ10_MW,CHRISTCHURCH_GZ10_MVAR,CANTERBURY_GZ11_MW,CANTERBURY_GZ11_MVAR,WEST_COAST_GZ12_MW,WEST_COAST_GZ12_MVAR,OTAGO_GZ13_MW,OTAGO_GZ13_MVAR,SOUTHLAND_GZ14_MW,SOUTHLAND_GZ14_MVAR,LOAD_TIMESTAMP
2025-07-14 06:10:00,4578.63,-294.28,2938.04,-231.76,1640.59,-62.52,545.65,-66.15,879.1,-70.6,384.12,-39.49,305.43,4.01,196.3,-9.7,125.38,1.55,162.63,-8.16,339.43,-43.22,149.08,-1.14,385.8,-82.1,173.56,-72.4,18.4,-2.4,142.11,-17.77,771.64,113.29,2025-08-01 08:45:53.448952
2025-07-14 06:15:00,4665.81,-269.51,3001.11,-215.5,1664.7,-54.01,554.91,-62.56,897.8,-64.9,392.15,-35.13,305.6,2.36,200.2,-8.9,128.0,1.87,168.63,-7.88,353.82,-40.36,152.07,0.49,394.7,-81.0,177.76,-70.7,18.78,-2.34,144.97,-17.42,776.42,116.96,2025-08-01 08:45:53.448952
2025-07-14 06:20:00,4761.46,-242.38,3079.26,-191.71,1682.2,-50.67,573.86,-59.8,930.8,-53.3,401.64,-32.36,317.29,6.6,201.3,-7.9,130.26,1.67,169.86,-6.27,354.25,-40.35,155.44,0.34,402.6,-78.2,181.57,-70.5,19.03,-1.82,145.92,-17.71,777.64,117.22,2025-08-01 08:45:53.448952
2025-07-14 06:25:00,4834.92,-234.41,3132.76,-180.92,1702.16,-53.49,579.95,-57.46,934.7,-54.2,409.29,-31.43,325.57,9.28,206.5,-5.4,132.89,2.98,175.81,-6.74,368.05,-37.95,157.45,0.75,410.9,-76.2,185.16,-70.5,20.09,-2.46,148.23,-16.84,780.33,111.76,2025-08-01 08:45:53.448952
2025-07-14 06:30:00,4904.89,-213.58,3183.72,-163.09,1721.17,-50.49,589.29,-53.91,962.5,-47.3,416.68,-27.37,328.86,10.26,209.8,-5.2,134.18,3.17,176.9,-5.69,365.51,-37.05,160.15,1.52,417.8,-74.6,188.06,-69.4,20.85,-2.21,150.3,-16.58,784.01,110.78,2025-08-01 08:45:53.448952
2025-07-14 06:35:00,5019.09,-175.86,3263.43,-130.64,1755.66,-45.22,608.38,-49.25,973.6,-34.1,424.94,-25.21,339.47,14.41,217.2,-3.5,137.87,4.32,182.82,-2.76,379.15,-34.55,165.14,0.69,425.8,-73.6,198.16,-68.3,21.35,-1.61,153.38,-15.86,791.83,113.46,2025-08-01 08:45:53.448952
2025-07-14 06:40:00,5084.82,-181.36,3306.96,-137.59,1777.86,-43.77,619.71,-47.71,987.5,-38.9,434.52,-25.4,339.36,12.19,215.9,-4.9,139.71,4.11,186.22,-1.18,384.04,-35.8,167.75,0.87,432.1,-73.7,201.26,-68.7,21.65,-1.16,157.43,-15.59,797.67,114.51,2025-08-01 08:45:53.448952
2025-07-14 06:45:00,5172.35,-165.55,3371.2,-126.16,1801.15,-39.39,632.38,-44.99,1003.7,-34.6,440.04,-24.59,344.37,13.92,220.5,-5.7,142.53,4.26,190.33,-0.63,397.35,-33.83,172.04,1.33,439.8,-72.3,204.16,-68.4,22.0,-1.17,160.2,-14.22,802.95,115.37,2025-08-01 08:45:53.448952
2025-07-14 06:50:00,5256.21,-144.35,3435.49,-110.11,1820.72,-34.24,640.63,-41.33,1023.0,-31.3,447.74,-22.79,353.29,14.83,222.2,-5.0,143.39,5.73,195.28,0.52,409.96,-30.77,174.46,2.86,446.1,-69.8,206.26,-67.2,22.45,-0.97,161.02,-14.24,810.43,115.11,2025-08-01 08:45:53.448952
2025-07-14 06:55:00,5353.96,-124.62,3512.67,-90.98,1841.29,-33.64,664.94,-37.02,1049.0,-23.8,454.79,-20.84,362.26,17.05,223.8,-3.2,146.32,6.5,197.35,0.77,414.21,-30.44,177.46,3.41,453.9,-69.1,210.06,-67.2,22.44,-0.8,163.69,-13.72,813.74,113.77,2025-08-01 08:45:53.448952
2025-07-14 07:00:00,5432.81,-101.14,3569.37,-70.59,1863.44,-30.55,676.3,-32.59,1064.4,-14.8,463.38,-16.96,364.42,15.94,231.5,-2.9,147.83,6.75,202.21,2.11,419.33,-28.14,181.84,4.11,456.3,-68.3,212.46,-66.2,23.47,-0.99,165.2,-13.84,824.17,114.67,2025-08-01 08:45:53.448952
2025-07-14 07:05:00,5525.58,-77.5,3648.35,-56.53,1877.23,-20.97,691.51,-28.51,1088.2,-15.1,472.05,-14.97,373.38,19.51,233.1,-1.6,149.84,6.35,207.38,2.41,432.89,-24.62,184.27,5.87,460.7,-64.1,216.46,-65.6,24.12,-1.05,164.88,-13.55,826.8,117.46,2025-08-01 08:45:53.448952
2025-07-14 07:10:00,5634.33,-45.38,3723.09,-34.5,1911.24,-10.88,709.42,-22.52,1120.7,-2.5,482.79,-12.43,380.63,21.35,230.9,-3.0,152.37,6.95,210.96,3.37,435.32,-25.72,191.27,8.81,471.8,-61.6,220.46,-64.6,25.18,-0.49,168.91,-12.67,833.62,119.67,2025-08-01 08:45:53.448952
2025-07-14 07:15:00,5722.3,-16.05,3791.93,-12.99,1930.37,-3.06,726.0,-16.62,1136.0,0.9,486.88,-11.09,387.28,24.43,234.9,-1.8,154.2,7.58,216.27,4.55,450.4,-20.94,192.41,9.14,479.6,-57.9,223.96,-63.5,25.93,-0.4,171.1,-11.93,837.37,121.53,2025-08-01 08:45:53.448952
2025-07-14 07:20:00,5798.71,-7.46,3839.08,-10.33,1959.63,2.87,736.11,-15.06,1150.6,-0.7,491.97,-10.79,394.59,23.55,235.1,0.2,155.14,8.5,219.64,4.93,455.93,-20.96,196.77,10.26,490.2,-57.7,228.56,-62.3,26.26,-0.6,174.9,-10.93,842.94,124.14,2025-08-01 08:45:53.448952
2025-07-14 07:25:00,5867.1,-1.4,3894.37,-3.84,1972.73,2.44,754.98,-12.9,1167.1,3.8,497.14,-10.77,396.88,22.35,238.6,0.7,155.64,8.32,221.74,5.51,462.29,-20.85,200.65,10.71,491.9,-55.8,228.37,-62.3,27.29,-0.41,175.91,-10.61,848.61,120.85,2025-08-01 08:45:53.448952
2025-07-14 07:30:00,5940.33,17.13,3944.49,11.84,1995.84,5.29,767.59,-9.66,1180.1,9.7,502.48,-9.27,402.78,23.3,244.3,1.5,155.79,8.61,224.21,6.15,467.24,-18.49,202.65,11.54,501.3,-54.5,233.46,-62.0,27.1,-0.39,176.88,-10.89,854.45,121.53,2025-08-01 08:45:53.448952
2025-07-14 07:35:00,6000.57,59.68,3990.63,41.57,2009.94,18.11,766.29,-6.68,1200.6,24.0,509.23,-6.97,411.01,27.14,244.0,3.1,156.91,8.87,227.07,8.31,475.52,-16.2,204.25,13.04,505.3,-52.9,234.86,-60.0,27.57,0.02,177.53,-10.88,860.43,128.83,2025-08-01 08:45:53.448952
2025-07-14 07:40:00,6053.87,55.58,4034.11,36.61,2019.76,18.97,786.54,-3.93,1203.9,17.5,516.24,-6.63,408.93,24.3,247.0,3.4,159.35,9.66,231.13,8.21,481.02,-15.9,205.25,12.92,510.7,-49.7,233.96,-60.1,28.32,0.08,179.58,-10.25,861.95,126.02,2025-08-01 08:45:53.448952
2025-07-14 07:45:00,6092.61,68.91,4062.05,48.97,2030.56,19.94,787.29,-1.44,1211.2,19.9,516.84,-5.62,417.23,28.81,248.3,3.1,160.08,9.56,232.19,8.88,488.92,-14.22,206.68,12.72,514.0,-48.3,233.56,-59.4,28.46,-0.01,180.79,-10.4,867.07,125.33,2025-08-01 08:45:53.448952
2025-07-14 07:50:00,6091.36,81.49,4049.94,54.7,2041.42,26.79,794.15,0.62,1188.4,23.7,523.43,-3.95,414.02,25.04,248.3,3.7,160.9,10.05,233.04,9.91,487.7,-14.37,208.15,12.93,516.9,-47.7,234.16,-58.8,29.35,0.0,181.38,-9.57,871.48,129.93,2025-08-01 08:45:53.448952
2025-07-14 07:55:00,6153.54,91.42,4100.28,61.85,2053.26,29.57,796.0,2.73,1219.9,22.7,527.77,-3.54,420.37,28.68,252.8,4.1,160.4,9.66,233.82,9.52,489.22,-12.0,208.56,12.79,518.7,-47.0,235.36,-57.7,29.22,0.04,182.5,-8.75,878.92,130.19,2025-08-01 08:45:53.448952
2025-07-14 08:00:00,6175.73,99.9,4116.7,70.62,2059.03,29.28,803.67,5.17,1226.5,24.4,529.22,-1.12,415.11,26.75,248.9,4.3,161.14,10.22,234.65,10.69,497.51,-9.79,209.95,13.16,518.7,-46.3,237.96,-57.6,29.27,-0.1,183.1,-8.69,880.05,128.81,2025-08-01 08:45:53.448952
2025-07-14 08:05:00,6203.49,115.28,4142.27,78.18,2061.22,37.1,804.24,7.2,1227.9,24.0,531.87,-0.96,425.83,30.81,249.4,5.1,162.2,10.74,237.05,11.13,503.78,-9.84,209.35,13.65,519.9,-46.0,238.29,-57.8,29.9,0.64,185.88,-8.47,877.9,135.08,2025-08-01 08:45:53.448952
2025-07-14 08:10:00,6198.77,123.09,4134.23,80.0,2064.54,43.09,796.52,8.14,1230.6,23.1,534.01,0.66,421.26,28.82,251.3,5.3,161.44,10.75,235.7,12.01,503.4,-8.78,209.25,15.41,520.4,-43.6,240.41,-56.7,30.33,0.56,184.97,-9.09,879.18,136.51,2025-08-01 08:45:53.448952
2025-07-14 08:15:00,6194.22,113.4,4125.92,74.76,2068.3,38.64,795.2,6.9,1218.6,20.1,534.23,-1.28,421.07,30.48,250.3,4.8,162.56,10.92,237.42,11.18,506.54,-8.34,208.44,14.41,520.9,-42.0,238.54,-56.2,30.68,1.01,186.56,-8.31,883.18,129.73,2025-08-01 08:45:53.448952
2025-07-14 08:20:00,6162.76,130.29,4102.44,79.79,2060.32,50.5,795.88,7.28,1210.3,22.1,531.38,0.45,418.99,29.63,250.2,6.4,161.43,11.29,235.02,11.62,499.24,-8.98,207.34,15.04,519.9,-41.2,239.53,-56.4,29.69,1.29,186.67,-8.31,877.19,140.08,2025-08-01 08:45:53.448952
2025-07-14 08:25:00,6133.02,127.85,4072.6,74.65,2060.42,53.2,769.59,6.35,1203.7,18.8,530.07,-1.04,422.63,31.07,250.6,6.0,159.41,10.89,235.69,11.25,500.91,-8.67,207.84,14.66,519.8,-41.4,237.75,-55.6,29.77,1.37,186.43,-7.37,878.83,141.54,2025-08-01 08:45:53.448952
2025-07-14 08:30:00,6123.77,126.94,4066.33,74.72,2057.44,52.22,787.16,6.26,1191.4,18.0,528.48,-3.0,421.36,32.01,248.3,5.9,160.64,11.54,236.23,11.35,492.76,-7.34,208.42,15.61,518.3,-41.5,236.49,-54.8,30.13,0.65,186.58,-7.53,877.52,139.79,2025-08-01 08:45:53.448952
2025-07-14 08:35:00,6097.56,134.57,4048.95,83.38,2048.61,51.19,765.26,5.24,1199.8,28.4,525.99,-2.73,416.41,29.88,249.3,6.8,158.64,11.42,236.08,12.31,497.47,-7.94,205.05,15.51,515.8,-41.9,233.95,-55.9,30.09,0.67,186.67,-7.19,877.05,140.0,2025-08-01 08:45:53.448952
2025-07-14 08:40:00,6081.03,145.21,4041.9,92.72,2039.13,52.49,763.89,5.19,1197.4,32.1,524.38,-2.07,416.03,31.57,250.5,7.8,160.21,12.22,235.86,12.42,493.63,-6.51,203.33,15.37,511.9,-41.6,232.93,-55.7,29.79,0.83,186.46,-7.38,874.72,140.97,2025-08-01 08:45:53.448952
2025-07-14 08:45:00,6057.77,131.16,4019.06,79.43,2038.71,51.73,756.87,3.16,1188.0,28.1,522.7,-3.8,413.39,29.64,250.2,6.2,159.66,12.04,235.27,12.0,492.97,-7.91,203.64,15.57,511.2,-41.8,233.61,-55.5,29.03,1.23,185.77,-8.02,875.46,140.25,2025-08-01 08:45:53.448952
2025-07-14 08:50:00,6033.12,135.02,4002.26,81.92,2030.86,53.1,744.49,4.2,1176.0,20.1,523.51,-3.1,421.5,35.42,247.5,6.9,159.63,12.33,236.5,12.12,493.13,-6.05,202.83,15.05,508.7,-41.3,232.14,-55.7,29.19,1.28,184.39,-8.29,873.61,142.06,2025-08-01 08:45:53.448952
2025-07-14 08:55:00,6024.36,130.96,3995.52,78.11,2028.84,52.85,742.69,3.38,1184.5,23.5,523.99,-3.57,412.99,32.44,247.8,6.6,159.58,12.1,236.68,12.02,487.29,-8.36,202.35,15.35,508.1,-41.3,231.93,-55.6,28.88,1.42,184.36,-7.7,873.22,140.68,2025-08-01 08:45:53.448952
2025-07-14 09:00:00,6014.35,133.28,3991.17,81.47,2023.18,51.81,741.09,2.73,1179.8,25.6,519.78,-4.6,416.66,33.3,249.9,6.9,158.77,12.53,236.18,12.14,488.99,-7.13,200.94,15.37,506.5,-41.7,231.63,-56.3,28.73,1.21,183.47,-7.79,871.91,141.02,2025-08-01 08:45:53.448952
2025-07-14 09:05:00,5990.52,138.7,3977.96,85.67,2012.56,53.03,742.86,3.81,1173.7,24.9,522.81,-2.16,416.25,35.26,246.2,7.3,158.14,11.44,233.86,12.59,484.14,-7.47,200.05,14.91,500.0,-42.0,230.03,-55.1,28.83,1.13,183.99,-7.95,869.66,142.04,2025-08-01 08:45:53.448952
2025-07-14 09:10:00,5970.85,131.9,3957.9,82.74,2012.95,49.16,732.68,3.07,1165.5,23.0,522.17,-2.92,415.38,35.38,247.6,7.2,159.99,12.36,233.62,12.74,480.96,-8.09,199.05,14.84,498.7,-41.7,227.56,-55.1,28.87,1.06,183.69,-8.22,875.08,138.28,2025-08-01 08:45:53.448952
2025-07-14 09:15:00,5961.91,128.21,3948.99,77.39,2012.92,50.82,733.74,3.58,1160.0,21.8,522.34,-2.44,410.89,31.59,247.0,7.2,159.4,11.87,234.2,11.14,481.42,-7.35,199.87,15.51,496.0,-42.9,227.4,-55.2,29.05,1.39,184.74,-7.45,875.86,139.47,2025-08-01 08:45:53.448952
2025-07-14 09:20:00,5949.14,127.85,3952.02,76.99,1997.12,50.86,736.47,1.49,1171.5,26.9,521.39,-2.36,407.34,29.38,243.7,6.3,158.32,11.7,233.32,11.69,479.98,-8.11,197.84,14.28,491.9,-43.2,226.68,-54.3,28.78,1.13,184.09,-7.65,867.83,140.6,2025-08-01 08:45:53.448952
2025-07-14 09:25:00,5905.05,127.53,3912.69,77.29,1992.36,50.24,716.41,3.41,1152.9,21.9,519.56,-2.33,410.38,30.68,244.1,6.6,158.44,12.25,235.1,12.82,475.8,-8.04,196.96,15.27,490.3,-43.0,227.99,-54.6,29.12,1.24,183.75,-7.95,864.24,139.28,2025-08-01 08:45:53.448952
2025-07-14 09:30:00,5882.26,125.43,3893.6,73.77,1988.66,51.66,709.75,0.29,1148.7,23.2,520.93,-2.07,409.65,30.59,244.7,6.4,157.63,12.16,231.85,11.73,470.39,-8.53,195.36,16.04,487.8,-43.4,227.53,-54.3,29.01,0.72,182.55,-7.96,866.41,140.56,2025-08-01 08:45:53.448952
2025-07-14 09:35:00,5875.07,122.85,3892.43,72.13,1982.64,50.72,704.49,0.37,1146.8,22.8,519.96,-3.21,405.29,29.18,244.8,5.5,161.67,12.63,234.0,12.81,475.42,-7.95,201.24,15.73,484.8,-42.9,224.94,-53.4,28.68,0.76,182.81,-7.75,860.17,138.28,2025-08-01 08:45:53.448952
2025-07-14 09:40:00,5861.46,132.9,3887.93,86.67,1973.53,46.23,695.3,3.04,1158.4,32.6,518.39,-3.0,402.43,29.56,244.1,6.7,159.96,13.81,235.02,13.02,474.33,-9.06,198.24,16.16,479.9,-44.7,224.45,-52.4,28.69,1.1,181.31,-8.07,860.94,134.14,2025-08-01 08:45:53.448952
2025-07-14 09:45:00,5827.11,145.79,3868.6,93.59,1958.51,52.2,692.68,3.99,1154.1,34.6,518.32,-1.92,405.89,31.14,240.0,7.1,157.83,13.17,233.31,12.76,466.47,-7.25,195.45,16.7,475.7,-44.1,222.82,-51.3,28.54,0.96,179.86,-8.1,856.14,138.04,2025-08-01 08:45:53.448952
2025-07-14 09:50:00,5796.04,133.85,3843.6,82.99,1952.44,50.86,689.36,2.92,1132.6,24.9,516.74,-4.22,409.56,33.73,241.9,7.1,156.15,12.43,230.45,13.29,466.84,-7.16,192.45,14.59,469.2,-45.1,224.0,-50.5,29.23,0.45,178.95,-8.11,858.61,139.53,2025-08-01 08:45:53.448952
2025-07-14 09:55:00,5755.82,125.44,3810.75,73.94,1945.07,51.5,675.35,2.47,1123.7,22.8,513.68,-5.18,403.99,31.47,239.6,5.7,156.7,12.49,231.01,13.01,466.72,-8.82,191.97,14.62,467.7,-45.0,222.65,-49.9,28.61,0.65,177.65,-8.93,856.49,140.06,2025-08-01 08:45:53.448952
2025-07-14 10:00:00,5724.77,111.35,3792.25,69.11,1932.52,42.24,677.38,-0.74,1118.0,24.7,508.21,-6.55,399.89,30.29,237.2,5.8,155.25,11.83,228.64,12.25,467.68,-8.47,191.85,13.75,463.8,-47.6,221.43,-52.4,28.61,0.64,177.58,-8.84,849.25,136.69,2025-08-01 08:45:53.448952
2025-07-14 10:05:00,5710.25,99.18,3775.26,60.79,1934.99,38.39,663.98,-4.58,1109.0,17.6,509.81,-6.4,403.85,32.26,240.3,6.7,154.24,12.04,228.86,12.22,465.22,-9.05,191.67,14.5,466.2,-48.0,220.77,-51.7,29.4,0.26,178.48,-9.65,848.47,132.98,2025-08-01 08:45:53.448952
2025-07-14 10:10:00,5685.37,90.57,3759.73,54.51,1925.64,36.06,660.34,-7.46,1111.8,21.8,507.52,-7.87,402.35,29.59,237.7,5.6,153.57,11.95,227.52,10.75,458.93,-9.85,190.95,15.26,461.3,-48.9,218.41,-52.5,29.25,0.05,177.98,-9.94,847.75,132.09,2025-08-01 08:45:53.448952
2025-07-14 10:15:00,5653.7,89.86,3734.84,51.01,1918.86,38.85,658.83,-11.78,1100.1,19.7,507.2,-5.48,394.54,30.05,239.1,5.8,152.35,12.44,226.02,10.39,456.7,-10.11,188.36,14.88,458.9,-48.1,223.18,-52.0,29.11,0.3,176.76,-9.55,842.55,133.32,2025-08-01 08:45:53.448952
2025-07-14 10:20:00,5646.06,90.41,3733.71,53.17,1912.35,37.24,653.67,-14.79,1104.3,23.2,505.47,-5.94,396.26,30.93,239.1,6.4,152.34,12.63,225.35,10.55,457.22,-9.81,187.14,14.29,456.1,-48.0,219.81,-54.0,29.1,0.85,176.26,-8.87,843.94,132.97,2025-08-01 08:45:53.448952
2025-07-14 10:25:00,5616.32,96.61,3709.01,55.78,1907.31,40.83,647.52,-13.78,1101.1,23.0,502.66,-6.18,390.99,31.32,238.8,7.9,151.91,12.22,221.01,11.87,455.02,-10.57,185.83,15.8,455.9,-49.3,216.19,-53.0,27.91,1.05,176.64,-8.29,844.84,134.57,2025-08-01 08:45:53.448952
2025-07-14 10:30:00,5594.45,91.44,3685.46,56.2,1908.99,35.24,644.12,-14.99,1094.0,25.3,501.03,-6.36,385.64,32.64,237.0,7.3,151.71,12.58,219.7,10.56,452.26,-10.83,183.84,14.44,455.6,-49.7,222.75,-49.1,27.49,0.94,176.07,-7.49,843.24,126.15,2025-08-01 08:45:53.448952
2025-07-14 10:35:00,5590.95,110.3,3672.66,68.74,1918.29,41.56,628.96,-8.81,1101.6,27.0,496.05,-5.79,388.43,33.61,237.8,7.4,151.27,13.17,215.14,10.73,453.41,-8.57,190.97,15.9,456.8,-48.8,222.64,-48.8,27.59,1.3,175.68,-7.52,844.61,129.48,2025-08-01 08:45:53.448952
2025-07-14 10:40:00,5459.59,85.23,3668.96,70.73,1790.63,14.5,629.97,-8.46,1100.9,28.4,496.72,-6.0,385.55,34.8,235.1,7.3,149.08,12.91,217.02,11.08,454.62,-9.3,190.84,16.64,455.0,-49.3,219.93,-49.7,28.52,1.29,175.8,-7.45,720.54,103.02,2025-08-01 08:45:53.448952
2025-07-14 10:45:00,5352.53,39.45,3627.01,60.12,1725.52,-20.67,615.1,-6.83,1085.7,18.2,493.8,-5.58,384.9,33.36,233.5,6.3,148.76,12.92,215.93,11.78,449.32,-10.03,187.05,16.14,452.4,-49.6,221.95,-51.6,27.88,1.26,172.79,-8.19,663.45,71.32,2025-08-01 08:45:53.448952
2025-07-14 10:50:00,5319.82,43.43,3610.4,65.77,1709.42,-22.34,616.03,-7.13,1077.6,20.2,494.2,-4.84,382.2,35.07,231.5,7.4,147.4,12.67,212.89,11.15,448.58,-8.75,185.53,17.0,447.9,-51.3,219.15,-52.4,27.26,1.24,170.25,-8.36,659.33,71.48,2025-08-01 08:45:53.448952
2025-07-14 10:55:00,5419.12,79.56,3593.33,61.02,1825.79,18.54,615.5,-6.93,1066.1,16.1,493.16,-4.71,380.42,34.36,230.7,6.8,147.73,13.0,211.29,11.27,448.43,-8.87,180.14,16.45,446.9,-50.4,213.9,-52.0,27.62,1.35,169.17,-8.98,788.06,112.12,2025-08-01 08:45:53.448952
2025-07-14 11:00:00,5450.18,101.8,3599.77,67.0,1850.41,34.8,611.1,-7.94,1082.9,26.3,493.0,-4.2,378.63,34.49,230.4,6.0,147.44,12.52,211.12,10.11,445.18,-10.28,180.03,16.67,443.6,-52.4,214.25,-50.1,27.9,1.68,169.99,-9.07,814.64,128.02,2025-08-01 08:45:53.448952
2025-07-14 11:05:00,5429.82,103.91,3585.84,66.44,1843.98,37.47,604.05,-7.74,1079.0,25.5,491.88,-3.42,379.25,31.92,230.4,6.6,147.66,12.65,209.31,11.05,444.29,-10.12,180.65,16.49,442.0,-51.9,212.61,-49.0,28.61,1.58,171.77,-8.77,808.34,129.07,2025-08-01 08:45:53.448952
2025-07-14 11:10:00,5405.19,104.76,3571.32,65.2,1833.87,39.56,608.95,-7.56,1064.9,19.7,487.99,-2.31,376.02,33.2,232.0,7.3,145.68,12.97,210.39,11.11,445.39,-9.21,179.09,16.76,437.8,-52.1,210.62,-48.5,28.82,1.49,170.2,-8.87,807.34,130.78,2025-08-01 08:45:53.448952
2025-07-14 11:15:00,5330.04,97.35,3506.35,61.05,1823.69,36.3,600.49,-6.88,1010.5,14.9,488.03,-3.57,375.67,32.82,235.3,8.6,145.83,12.9,209.9,10.81,440.63,-8.53,176.87,16.07,434.9,-53.6,207.73,-49.3,28.96,1.76,168.8,-9.08,806.43,130.45,2025-08-01 08:45:53.448952
2025-07-14 11:20:00,5205.41,45.99,3484.4,53.71,1721.01,-7.72,596.03,-10.4,1004.7,14.2,487.54,-3.7,375.2,32.78,227.2,6.7,145.83,13.07,206.05,11.3,441.85,-10.24,174.24,15.82,430.5,-54.0,205.96,-49.4,28.01,1.82,167.86,-9.64,714.44,87.68,2025-08-01 08:45:53.448952
2025-07-14 11:25:00,5337.27,113.1,3514.2,61.0,1823.07,52.1,593.28,-9.28,1043.5,20.4,485.28,-3.91,372.92,31.15,225.7,7.8,145.58,13.06,207.13,11.27,440.81,-9.49,171.71,18.02,428.8,-52.7,203.58,-49.2,28.29,1.97,165.64,-9.66,825.05,143.67,2025-08-01 08:45:53.448952
2025-07-14 11:30:00,5339.39,85.6,3523.47,61.22,1815.92,24.38,595.76,-11.2,1060.6,27.6,481.41,-4.99,367.91,30.23,228.0,6.3,145.12,12.58,205.42,10.48,439.25,-9.78,169.0,16.46,427.1,-53.4,202.62,-49.9,28.31,1.78,164.37,-9.74,824.52,119.18,2025-08-01 08:45:53.448952
2025-07-14 11:35:00,5302.95,78.98,3488.5,53.39,1814.45,25.59,591.34,-7.13,1032.0,15.7,480.34,-4.6,366.94,27.83,228.3,7.1,146.05,13.21,205.16,10.82,438.37,-9.54,167.38,15.51,425.0,-53.8,202.92,-49.5,27.95,1.73,165.86,-9.46,825.34,121.11,2025-08-01 08:45:53.448952
2025-07-14 11:40:00,5313.94,69.09,3509.97,45.33,1803.97,23.76,590.63,-9.4,1051.2,17.0,480.89,-5.43,366.95,25.38,225.5,5.4,145.36,12.82,204.83,10.86,444.61,-11.3,167.15,15.15,421.8,-54.7,201.23,-49.9,27.6,1.84,163.95,-9.43,822.24,120.8,2025-08-01 08:45:53.448952
2025-07-14 11:45:00,5293.44,69.82,3493.68,46.8,1799.76,23.02,584.3,-9.63,1047.9,16.5,480.66,-5.16,363.98,26.52,226.2,6.2,145.59,12.94,204.72,10.18,440.33,-10.75,166.63,15.06,421.8,-54.1,199.68,-50.4,27.84,1.91,162.67,-9.83,821.14,120.38,2025-08-01 08:45:53.448952
2025-07-14 11:50:00,5267.41,81.45,3472.78,52.83,1794.63,28.62,580.16,-7.51,1027.1,16.7,480.98,-3.89,366.3,27.81,228.6,7.0,146.36,13.24,203.65,10.45,439.63,-10.97,167.74,14.93,419.5,-51.2,198.56,-49.7,27.12,1.71,161.56,-10.53,820.15,123.41,2025-08-01 08:45:53.448952
2025-07-14 11:55:00,5260.62,72.25,3472.47,46.4,1788.15,25.85,580.86,-6.38,1028.4,13.2,478.5,-5.98,365.97,27.29,227.2,6.4,146.95,13.24,202.71,10.14,441.88,-11.51,166.54,14.97,418.3,-52.1,195.87,-50.5,27.47,2.08,160.34,-10.61,819.63,122.01,2025-08-01 08:45:53.448952
2025-07-14 12:00:00,5254.06,62.36,3473.61,43.37,1780.45,18.99,584.75,-12.24,1036.3,17.0,475.14,-6.66,366.66,27.67,226.4,6.1,145.99,13.13,201.34,10.11,437.03,-11.74,164.44,14.29,413.5,-55.0,196.26,-51.1,27.25,1.38,160.27,-10.23,818.73,119.65,2025-08-01 08:45:53.448952
2025-07-14 12:05:00,5231.07,51.48,3459.67,33.19,1771.4,18.29,582.18,-15.45,1026.9,11.2,472.84,-7.33,366.53,27.89,226.4,5.4,145.58,13.04,201.14,9.64,438.1,-11.2,163.38,13.92,410.0,-56.5,193.49,-52.2,27.43,1.11,161.98,-9.95,815.12,121.91,2025-08-01 08:45:53.448952
2025-07-14 12:10:00,5216.28,51.05,3456.25,34.57,1760.03,16.48,573.37,-9.12,1030.8,10.3,471.8,-11.13,372.13,29.41,225.7,4.9,144.73,12.38,201.38,9.68,436.34,-11.85,162.23,14.8,406.0,-56.6,191.65,-52.5,27.81,1.42,160.77,-10.4,811.57,119.76,2025-08-01 08:45:53.448952
2025-07-14 12:15:00,5182.59,50.63,3432.17,23.76,1750.42,26.87,579.26,-17.27,1016.2,10.6,469.74,-11.22,365.0,27.82,224.3,4.4,143.91,12.68,200.27,9.42,433.49,-12.67,162.34,15.13,402.2,-57.3,189.44,-52.5,27.16,1.17,160.67,-10.31,808.61,130.68,2025-08-01 08:45:53.448952
2025-07-14 12:20:00,5168.84,49.47,3420.99,22.67,1747.85,26.8,564.94,-15.4,1011.3,8.0,469.91,-12.71,372.7,30.17,225.3,4.1,143.11,12.28,199.15,9.46,434.58,-13.23,160.96,15.26,402.1,-58.3,188.64,-52.6,27.28,1.24,157.98,-10.8,810.89,132.0,2025-08-01 08:45:53.448952
2025-07-14 12:25:00,5172.59,45.94,3437.64,23.21,1734.95,22.73,579.75,-21.78,1019.7,10.4,470.74,-9.15,369.98,30.66,225.2,4.9,141.22,11.86,198.57,9.77,432.48,-13.45,159.75,15.35,399.8,-62.2,186.69,-53.4,26.93,1.46,156.57,-10.96,805.21,132.48,2025-08-01 08:45:53.448952
