"","Northland","","","","","","","Auckland","","","","","","","Waikato","","","","","","","Bay of Plenty","","","","","","","Hawke's Bay, Gisborne","","","","","","","Taranaki, Manawatu, Wanganui","","","","","","","Wellington","","","","","","","Nelson, Marlborough, Tasman","","","","","","","Canterbury","","","","","","","West Coast","","","","","","","Otago","","","","","","","Southland","","","","","","","New Zealand","","","","","",""
" ","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend","Guest nights","Domestic guest nights","Domestic guest nights: seasonally adjusted","Domestic guest nights: trend","International guest nights","International guest nights: seasonally adjusted","International guest nights: trend"
"2004M11",130,"..","..","..","..","..","..",467,"..","..","..","..","..","..",219,"..","..","..","..","..","..",240,"..","..","..","..","..","..",92,"..","..","..","..","..","..",133,"..","..","..","..","..","..",193,"..","..","..","..","..","..",150,"..","..","..","..","..","..",459,"..","..","..","..","..","..",118,"..","..","..","..","..","..",326,"..","..","..","..","..","..",87,"..","..","..","..","..","..",2613,"..","..","..","..","..",".."
"2004M12",218,"..","..","..","..","..","..",479,"..","..","..","..","..","..",297,"..","..","..","..","..","..",319,"..","..","..","..","..","..",141,"..","..","..","..","..","..",138,"..","..","..","..","..","..",194,"..","..","..","..","..","..",228,"..","..","..","..","..","..",498,"..","..","..","..","..","..",130,"..","..","..","..","..","..",386,"..","..","..","..","..","..",99,"..","..","..","..","..","..",3126,"..","..","..","..","..",".."
"2005M01",329,203,"..","..",126,"..","..",569,257,"..","..",313,"..","..",415,305,"..","..",111,"..","..",535,387,"..","..",148,"..","..",228,188,"..","..",40,"..","..",186,147,"..","..",39,"..","..",218,120,"..","..",98,"..","..",358,258,"..","..",100,"..","..",635,310,"..","..",325,"..","..",167,65,"..","..",102,"..","..",518,237,"..","..",281,"..","..",121,42,"..","..",79,"..","..",4280,2519,"..","..",1761,"..",".."
"2005M02",172,"..","..","..","..","..","..",489,"..","..","..","..","..","..",269,"..","..","..","..","..","..",288,"..","..","..","..","..","..",128,"..","..","..","..","..","..",157,"..","..","..","..","..","..",220,"..","..","..","..","..","..",223,"..","..","..","..","..","..",522,"..","..","..","..","..","..",152,"..","..","..","..","..","..",414,"..","..","..","..","..","..",117,"..","..","..","..","..","..",3151,"..","..","..","..","..",".."
"2005M03",187,"..","..","..","..","..","..",531,"..","..","..","..","..","..",301,"..","..","..","..","..","..",312,"..","..","..","..","..","..",134,"..","..","..","..","..","..",166,"..","..","..","..","..","..",236,"..","..","..","..","..","..",217,"..","..","..","..","..","..",557,"..","..","..","..","..","..",156,"..","..","..","..","..","..",421,"..","..","..","..","..","..",117,"..","..","..","..","..","..",3333,"..","..","..","..","..",".."
"2005M04",137,75,"..","..",62,"..","..",449,197,"..","..",252,"..","..",248,175,"..","..",73,"..","..",256,162,"..","..",94,"..","..",103,82,"..","..",22,"..","..",134,112,"..","..",22,"..","..",203,130,"..","..",73,"..","..",145,88,"..","..",57,"..","..",425,204,"..","..",221,"..","..",108,49,"..","..",59,"..","..",323,137,"..","..",185,"..","..",80,38,"..","..",42,"..","..",2611,1451,"..","..",1160,"..",".."
"2005M05",83,"..","..","..","..","..","..",369,"..","..","..","..","..","..",150,"..","..","..","..","..","..",181,"..","..","..","..","..","..",67,"..","..","..","..","..","..",100,"..","..","..","..","..","..",158,"..","..","..","..","..","..",86,"..","..","..","..","..","..",274,"..","..","..","..","..","..",63,"..","..","..","..","..","..",218,"..","..","..","..","..","..",42,"..","..","..","..","..","..",1792,"..","..","..","..","..",".."
"2005M06",73,"..","..","..","..","..","..",351,"..","..","..","..","..","..",163,"..","..","..","..","..","..",183,"..","..","..","..","..","..",67,"..","..","..","..","..","..",115,"..","..","..","..","..","..",166,"..","..","..","..","..","..",80,"..","..","..","..","..","..",302,"..","..","..","..","..","..",55,"..","..","..","..","..","..",221,"..","..","..","..","..","..",35,"..","..","..","..","..","..",1810,"..","..","..","..","..",".."
"2005M07",84,52,"..","..",32,"..","..",415,169,"..","..",246,"..","..",193,144,"..","..",48,"..","..",222,138,"..","..",84,"..","..",73,59,"..","..",14,"..","..",147,124,"..","..",24,"..","..",191,128,"..","..",63,"..","..",82,57,"..","..",25,"..","..",310,180,"..","..",130,"..","..",57,30,"..","..",27,"..","..",337,152,"..","..",185,"..","..",36,23,"..","..",13,"..","..",2146,1256,"..","..",890,"..",".."
"2005M08",73,"..","..","..","..","..","..",361,"..","..","..","..","..","..",157,"..","..","..","..","..","..",173,"..","..","..","..","..","..",66,"..","..","..","..","..","..",147,"..","..","..","..","..","..",158,"..","..","..","..","..","..",80,"..","..","..","..","..","..",282,"..","..","..","..","..","..",50,"..","..","..","..","..","..",336,"..","..","..","..","..","..",38,"..","..","..","..","..","..",1920,"..","..","..","..","..",".."
"2005M09",87,"..","..","..","..","..","..",383,"..","..","..","..","..","..",185,"..","..","..","..","..","..",197,"..","..","..","..","..","..",79,"..","..","..","..","..","..",151,"..","..","..","..","..","..",174,"..","..","..","..","..","..",91,"..","..","..","..","..","..",325,"..","..","..","..","..","..",66,"..","..","..","..","..","..",327,"..","..","..","..","..","..",44,"..","..","..","..","..","..",2108,"..","..","..","..","..",".."
"2005M10",111,62,"..","..",48,"..","..",412,188,"..","..",224,"..","..",209,156,"..","..",53,"..","..",230,139,"..","..",91,"..","..",102,85,"..","..",17,"..","..",145,120,"..","..",25,"..","..",187,127,"..","..",60,"..","..",116,74,"..","..",41,"..","..",387,186,"..","..",201,"..","..",94,41,"..","..",53,"..","..",283,128,"..","..",155,"..","..",58,30,"..","..",28,"..","..",2334,1336,"..","..",998,"..",".."
"2005M11",127,"..","..","..","..","..","..",463,"..","..","..","..","..","..",212,"..","..","..","..","..","..",237,"..","..","..","..","..","..",90,"..","..","..","..","..","..",129,"..","..","..","..","..","..",205,"..","..","..","..","..","..",148,"..","..","..","..","..","..",429,"..","..","..","..","..","..",117,"..","..","..","..","..","..",338,"..","..","..","..","..","..",83,"..","..","..","..","..","..",2579,"..","..","..","..","..",".."
"2005M12",195,"..","..","..","..","..","..",457,"..","..","..","..","..","..",280,"..","..","..","..","..","..",313,"..","..","..","..","..","..",141,"..","..","..","..","..","..",142,"..","..","..","..","..","..",195,"..","..","..","..","..","..",217,"..","..","..","..","..","..",469,"..","..","..","..","..","..",126,"..","..","..","..","..","..",400,"..","..","..","..","..","..",88,"..","..","..","..","..","..",3023,"..","..","..","..","..",".."
"2006M01",312,192,"..","..",120,"..","..",526,232,"..","..",294,"..","..",395,297,"..","..",99,"..","..",488,342,"..","..",146,"..","..",225,186,"..","..",38,"..","..",194,158,"..","..",37,"..","..",228,132,"..","..",97,"..","..",377,268,"..","..",108,"..","..",616,296,"..","..",320,"..","..",169,70,"..","..",99,"..","..",550,260,"..","..",290,"..","..",119,46,"..","..",73,"..","..",4200,2479,"..","..",1721,"..",".."
"2006M02",184,"..","..","..","..","..","..",483,"..","..","..","..","..","..",274,"..","..","..","..","..","..",301,"..","..","..","..","..","..",136,"..","..","..","..","..","..",150,"..","..","..","..","..","..",234,"..","..","..","..","..","..",241,"..","..","..","..","..","..",524,"..","..","..","..","..","..",152,"..","..","..","..","..","..",434,"..","..","..","..","..","..",115,"..","..","..","..","..","..",3226,"..","..","..","..","..",".."
"2006M03",170,"..","..","..","..","..","..",497,"..","..","..","..","..","..",277,"..","..","..","..","..","..",274,"..","..","..","..","..","..",133,"..","..","..","..","..","..",152,"..","..","..","..","..","..",242,"..","..","..","..","..","..",203,"..","..","..","..","..","..",508,"..","..","..","..","..","..",144,"..","..","..","..","..","..",404,"..","..","..","..","..","..",105,"..","..","..","..","..","..",3110,"..","..","..","..","..",".."
"2006M04",149,85,"..","..",64,"..","..",430,200,"..","..",231,"..","..",244,182,"..","..",62,"..","..",265,169,"..","..",96,"..","..",113,88,"..","..",25,"..","..",127,105,"..","..",22,"..","..",209,140,"..","..",69,"..","..",157,101,"..","..",55,"..","..",443,225,"..","..",217,"..","..",118,57,"..","..",61,"..","..",372,169,"..","..",203,"..","..",83,41,"..","..",42,"..","..",2710,1562,"..","..",1149,"..",".."
"2006M05",82,"..","..","..","..","..","..",365,"..","..","..","..","..","..",148,"..","..","..","..","..","..",177,"..","..","..","..","..","..",65,"..","..","..","..","..","..",102,"..","..","..","..","..","..",170,"..","..","..","..","..","..",86,"..","..","..","..","..","..",289,"..","..","..","..","..","..",63,"..","..","..","..","..","..",229,"..","..","..","..","..","..",44,"..","..","..","..","..","..",1820,"..","..","..","..","..",".."
"2006M06",72,"..","..","..","..","..","..",346,"..","..","..","..","..","..",162,"..","..","..","..","..","..",172,"..","..","..","..","..","..",67,"..","..","..","..","..","..",103,"..","..","..","..","..","..",158,"..","..","..","..","..","..",75,"..","..","..","..","..","..",249,"..","..","..","..","..","..",51,"..","..","..","..","..","..",202,"..","..","..","..","..","..",31,"..","..","..","..","..","..",1687,"..","..","..","..","..",".."
"2006M07",84,56,"..","..",28,"..","..",356,186,"..","..",170,"..","..",189,156,"..","..",34,"..","..",204,132,"..","..",72,"..","..",72,61,"..","..",11,"..","..",154,130,"..","..",24,"..","..",188,140,"..","..",48,"..","..",81,57,"..","..",24,"..","..",306,177,"..","..",129,"..","..",58,33,"..","..",25,"..","..",332,138,"..","..",194,"..","..",35,24,"..","..",11,"..","..",2060,1291,"..","..",769,"..",".."
"2006M08",73,"..","..","..","..","..","..",373,"..","..","..","..","..","..",158,"..","..","..","..","..","..",189,"..","..","..","..","..","..",74,"..","..","..","..","..","..",150,"..","..","..","..","..","..",168,"..","..","..","..","..","..",78,"..","..","..","..","..","..",281,"..","..","..","..","..","..",54,"..","..","..","..","..","..",348,"..","..","..","..","..","..",36,"..","..","..","..","..","..",1981,"..","..","..","..","..",".."
"2006M09",91,"..","..","..","..","..","..",393,"..","..","..","..","..","..",188,"..","..","..","..","..","..",208,"..","..","..","..","..","..",77,"..","..","..","..","..","..",169,"..","..","..","..","..","..",190,"..","..","..","..","..","..",92,"..","..","..","..","..","..",341,"..","..","..","..","..","..",69,"..","..","..","..","..","..",312,"..","..","..","..","..","..",43,"..","..","..","..","..","..",2174,"..","..","..","..","..",".."
"2006M10",126,68,"..","..",58,"..","..",455,210,"..","..",245,"..","..",203,152,"..","..",52,"..","..",240,142,"..","..",98,"..","..",102,82,"..","..",20,"..","..",140,117,"..","..",23,"..","..",206,144,"..","..",62,"..","..",121,77,"..","..",43,"..","..",395,198,"..","..",196,"..","..",96,43,"..","..",53,"..","..",294,128,"..","..",166,"..","..",62,30,"..","..",32,"..","..",2442,1393,"..","..",1050,"..",".."
"2006M11",135,"..","..","..","..","..","..",488,"..","..","..","..","..","..",240,"..","..","..","..","..","..",242,"..","..","..","..","..","..",98,"..","..","..","..","..","..",123,"..","..","..","..","..","..",228,"..","..","..","..","..","..",153,"..","..","..","..","..","..",445,"..","..","..","..","..","..",118,"..","..","..","..","..","..",343,"..","..","..","..","..","..",85,"..","..","..","..","..","..",2697,"..","..","..","..","..",".."
"2006M12",205,"..","..","..","..","..","..",477,"..","..","..","..","..","..",282,"..","..","..","..","..","..",340,"..","..","..","..","..","..",153,"..","..","..","..","..","..",139,"..","..","..","..","..","..",208,"..","..","..","..","..","..",227,"..","..","..","..","..","..",496,"..","..","..","..","..","..",132,"..","..","..","..","..","..",412,"..","..","..","..","..","..",91,"..","..","..","..","..","..",3161,"..","..","..","..","..",".."
"2007M01",357,227,"..","..",130,"..","..",557,255,"..","..",302,"..","..",402,289,"..","..",113,"..","..",506,361,"..","..",144,"..","..",231,189,"..","..",42,"..","..",189,148,"..","..",41,"..","..",246,144,"..","..",102,"..","..",364,258,"..","..",107,"..","..",605,276,"..","..",329,"..","..",173,61,"..","..",112,"..","..",555,274,"..","..",281,"..","..",115,42,"..","..",72,"..","..",4299,2524,"..","..",1775,"..",".."
"2007M02",199,"..","..","..","..","..","..",515,"..","..","..","..","..","..",295,"..","..","..","..","..","..",313,"..","..","..","..","..","..",134,"..","..","..","..","..","..",172,"..","..","..","..","..","..",260,"..","..","..","..","..","..",246,"..","..","..","..","..","..",544,"..","..","..","..","..","..",169,"..","..","..","..","..","..",455,"..","..","..","..","..","..",118,"..","..","..","..","..","..",3421,"..","..","..","..","..",".."
"2007M03",179,"..","..","..","..","..","..",564,"..","..","..","..","..","..",294,"..","..","..","..","..","..",304,"..","..","..","..","..","..",138,"..","..","..","..","..","..",163,"..","..","..","..","..","..",264,"..","..","..","..","..","..",213,"..","..","..","..","..","..",517,"..","..","..","..","..","..",147,"..","..","..","..","..","..",443,"..","..","..","..","..","..",115,"..","..","..","..","..","..",3341,"..","..","..","..","..",".."
"2007M04",141,80,"..","..",61,"..","..",458,204,"..","..",253,"..","..",246,177,"..","..",69,"..","..",281,171,"..","..",110,"..","..",117,89,"..","..",28,"..","..",133,106,"..","..",27,"..","..",215,140,"..","..",75,"..","..",167,104,"..","..",62,"..","..",447,237,"..","..",210,"..","..",115,53,"..","..",63,"..","..",378,170,"..","..",208,"..","..",81,42,"..","..",39,"..","..",2779,1574,"..","..",1205,"..",".."
"2007M05",89,"..","..","..","..","..","..",377,"..","..","..","..","..","..",162,"..","..","..","..","..","..",193,"..","..","..","..","..","..",75,"..","..","..","..","..","..",102,"..","..","..","..","..","..",180,"..","..","..","..","..","..",99,"..","..","..","..","..","..",293,"..","..","..","..","..","..",68,"..","..","..","..","..","..",238,"..","..","..","..","..","..",48,"..","..","..","..","..","..",1924,"..","..","..","..","..",".."
"2007M06",75,"..","..","..","..","..","..",373,"..","..","..","..","..","..",161,"..","..","..","..","..","..",178,"..","..","..","..","..","..",72,"..","..","..","..","..","..",104,"..","..","..","..","..","..",171,"..","..","..","..","..","..",85,"..","..","..","..","..","..",272,"..","..","..","..","..","..",55,"..","..","..","..","..","..",213,"..","..","..","..","..","..",35,"..","..","..","..","..","..",1794,"..","..","..","..","..",".."
"2007M07",78,54,"..","..",25,"..","..",413,207,"..","..",206,"..","..",185,147,"..","..",38,"..","..",210,141,"..","..",68,"..","..",77,63,"..","..",14,"..","..",146,121,"..","..",25,"..","..",184,133,"..","..",51,"..","..",86,61,"..","..",25,"..","..",336,194,"..","..",142,"..","..",64,35,"..","..",29,"..","..",373,138,"..","..",235,"..","..",36,25,"..","..",12,"..","..",2187,1317,"..","..",870,"..",".."
"2007M08",75,"..","..","..","..","..","..",414,"..","..","..","..","..","..",171,"..","..","..","..","..","..",174,"..","..","..","..","..","..",74,"..","..","..","..","..","..",150,"..","..","..","..","..","..",177,"..","..","..","..","..","..",89,"..","..","..","..","..","..",321,"..","..","..","..","..","..",59,"..","..","..","..","..","..",371,"..","..","..","..","..","..",37,"..","..","..","..","..","..",2111,"..","..","..","..","..",".."
"2007M09",92,"..","..","..","..","..","..",426,"..","..","..","..","..","..",195,"..","..","..","..","..","..",226,"..","..","..","..","..","..",81,"..","..","..","..","..","..",156,"..","..","..","..","..","..",202,"..","..","..","..","..","..",94,"..","..","..","..","..","..",352,"..","..","..","..","..","..",74,"..","..","..","..","..","..",322,"..","..","..","..","..","..",45,"..","..","..","..","..","..",2265,"..","..","..","..","..",".."
"2007M10",114,61,"..","..",53,"..","..",451,225,"..","..",226,"..","..",198,145,"..","..",53,"..","..",239,135,"..","..",105,"..","..",103,82,"..","..",21,"..","..",131,109,"..","..",22,"..","..",204,143,"..","..",60,"..","..",117,73,"..","..",44,"..","..",406,206,"..","..",200,"..","..",91,43,"..","..",48,"..","..",297,117,"..","..",180,"..","..",59,28,"..","..",32,"..","..",2411,1367,1379,1569,1044,1206,1182
"2007M11",126,64,"..","..",62,"..","..",537,263,"..","..",274,"..","..",210,137,"..","..",74,"..","..",252,130,"..","..",122,"..","..",96,67,"..","..",29,"..","..",133,101,"..","..",32,"..","..",228,137,"..","..",92,"..","..",152,79,"..","..",73,"..","..",472,223,"..","..",249,"..","..",116,35,"..","..",80,"..","..",346,130,"..","..",216,"..","..",84,28,"..","..",56,"..","..",2752,1393,1559,1573,1358,1184,1177
"2007M12",210,122,"..","..",87,"..","..",480,238,"..","..",242,"..","..",262,175,"..","..",88,"..","..",349,221,"..","..",127,"..","..",151,115,"..","..",36,"..","..",143,110,"..","..",33,"..","..",219,135,"..","..",84,"..","..",232,140,"..","..",92,"..","..",510,247,"..","..",263,"..","..",132,48,"..","..",84,"..","..",407,176,"..","..",231,"..","..",91,33,"..","..",58,"..","..",3187,1760,1557,1580,1427,1137,1171
"2008M01",349,240,"..","..",109,"..","..",588,277,"..","..",312,"..","..",400,298,"..","..",101,"..","..",529,382,"..","..",147,"..","..",216,176,"..","..",39,"..","..",196,160,"..","..",37,"..","..",253,164,"..","..",89,"..","..",378,268,"..","..",110,"..","..",649,341,"..","..",308,"..","..",173,62,"..","..",111,"..","..",556,282,"..","..",274,"..","..",112,37,"..","..",75,"..","..",4399,2687,1572,1586,1712,1143,1167
"2008M02",197,95,"..","..",102,"..","..",557,252,"..","..",304,"..","..",281,177,"..","..",104,"..","..",336,181,"..","..",155,"..","..",145,101,"..","..",44,"..","..",163,124,"..","..",40,"..","..",277,163,"..","..",114,"..","..",265,143,"..","..",122,"..","..",562,243,"..","..",319,"..","..",168,48,"..","..",120,"..","..",466,157,"..","..",310,"..","..",122,43,"..","..",79,"..","..",3539,1726,1613,1589,1814,1209,1165
"2008M03",190,98,"..","..",93,"..","..",564,259,"..","..",305,"..","..",289,186,"..","..",103,"..","..",319,181,"..","..",138,"..","..",152,105,"..","..",47,"..","..",177,138,"..","..",40,"..","..",295,173,"..","..",122,"..","..",244,134,"..","..",110,"..","..",593,296,"..","..",297,"..","..",163,56,"..","..",107,"..","..",471,189,"..","..",282,"..","..",116,41,"..","..",74,"..","..",3572,1855,1679,1591,1717,1254,1164
"2008M04",132,77,"..","..",55,"..","..",472,240,"..","..",232,"..","..",221,160,"..","..",61,"..","..",256,160,"..","..",96,"..","..",104,78,"..","..",26,"..","..",130,106,"..","..",24,"..","..",233,149,"..","..",84,"..","..",157,97,"..","..",60,"..","..",432,228,"..","..",204,"..","..",114,57,"..","..",57,"..","..",352,154,"..","..",198,"..","..",80,41,"..","..",39,"..","..",2682,1546,1435,1591,1136,1146,1160
"2008M05",89,55,"..","..",33,"..","..",416,233,"..","..",184,"..","..",165,127,"..","..",38,"..","..",193,128,"..","..",65,"..","..",75,60,"..","..",15,"..","..",107,91,"..","..",16,"..","..",202,149,"..","..",54,"..","..",100,62,"..","..",39,"..","..",315,179,"..","..",135,"..","..",68,32,"..","..",36,"..","..",236,121,"..","..",116,"..","..",50,30,"..","..",20,"..","..",2016,1266,1635,1588,750,1137,1148
"2008M06",67,42,"..","..",25,"..","..",372,213,"..","..",159,"..","..",140,112,"..","..",28,"..","..",164,106,"..","..",59,"..","..",58,46,"..","..",11,"..","..",97,82,"..","..",15,"..","..",174,121,"..","..",53,"..","..",84,58,"..","..",26,"..","..",270,152,"..","..",118,"..","..",48,20,"..","..",28,"..","..",194,87,"..","..",107,"..","..",31,23,"..","..",9,"..","..",1700,1064,1536,1584,636,1171,1131
"2008M07",69,47,"..","..",22,"..","..",396,228,"..","..",168,"..","..",165,131,"..","..",34,"..","..",203,141,"..","..",62,"..","..",71,58,"..","..",14,"..","..",149,126,"..","..",23,"..","..",194,140,"..","..",54,"..","..",83,54,"..","..",30,"..","..",347,205,"..","..",142,"..","..",59,27,"..","..",33,"..","..",366,155,"..","..",211,"..","..",37,25,"..","..",12,"..","..",2140,1336,1519,1577,804,1097,1111
"2008M08",58,41,"..","..",17,"..","..",415,246,"..","..",170,"..","..",161,124,"..","..",36,"..","..",172,115,"..","..",57,"..","..",61,51,"..","..",10,"..","..",149,127,"..","..",22,"..","..",172,125,"..","..",47,"..","..",80,54,"..","..",27,"..","..",316,171,"..","..",145,"..","..",57,28,"..","..",30,"..","..",353,149,"..","..",204,"..","..",35,21,"..","..",13,"..","..",2029,1252,1572,1570,777,1098,1095
"2008M09",83,50,"..","..",32,"..","..",413,254,"..","..",159,"..","..",176,137,"..","..",38,"..","..",189,129,"..","..",59,"..","..",78,66,"..","..",11,"..","..",151,128,"..","..",22,"..","..",204,154,"..","..",50,"..","..",93,65,"..","..",28,"..","..",349,197,"..","..",152,"..","..",69,35,"..","..",33,"..","..",298,136,"..","..",162,"..","..",45,26,"..","..",19,"..","..",2146,1379,1567,1564,768,1054,1083
"2008M10",112,68,"..","..",44,"..","..",477,282,"..","..",195,"..","..",215,164,"..","..",51,"..","..",238,163,"..","..",75,"..","..",105,86,"..","..",19,"..","..",152,124,"..","..",28,"..","..",237,170,"..","..",67,"..","..",117,75,"..","..",42,"..","..",416,238,"..","..",178,"..","..",97,46,"..","..",51,"..","..",288,136,"..","..",152,"..","..",59,32,"..","..",27,"..","..",2513,1584,1599,1559,930,1072,1073
"2008M11",122,54,"..","..",68,"..","..",506,261,"..","..",244,"..","..",210,139,"..","..",71,"..","..",220,120,"..","..",100,"..","..",100,72,"..","..",28,"..","..",133,105,"..","..",28,"..","..",235,149,"..","..",86,"..","..",139,72,"..","..",67,"..","..",458,226,"..","..",232,"..","..",114,36,"..","..",78,"..","..",319,116,"..","..",203,"..","..",83,34,"..","..",49,"..","..",2638,1385,1544,1556,1254,1095,1069
"2008M12",192,117,"..","..",75,"..","..",486,266,"..","..",220,"..","..",278,186,"..","..",91,"..","..",325,211,"..","..",114,"..","..",148,106,"..","..",42,"..","..",137,102,"..","..",34,"..","..",212,135,"..","..",78,"..","..",226,137,"..","..",90,"..","..",491,237,"..","..",254,"..","..",126,47,"..","..",79,"..","..",391,169,"..","..",223,"..","..",92,33,"..","..",59,"..","..",3105,1745,1539,1555,1359,1081,1073
"2009M01",313,222,"..","..",91,"..","..",555,298,"..","..",256,"..","..",394,283,"..","..",110,"..","..",510,384,"..","..",126,"..","..",212,169,"..","..",43,"..","..",204,166,"..","..",38,"..","..",240,149,"..","..",91,"..","..",362,253,"..","..",110,"..","..",616,325,"..","..",291,"..","..",170,66,"..","..",104,"..","..",561,296,"..","..",266,"..","..",115,45,"..","..",70,"..","..",4251,2656,1561,1557,1595,1061,1081
"2009M02",182,92,"..","..",90,"..","..",515,261,"..","..",254,"..","..",270,169,"..","..",101,"..","..",300,178,"..","..",122,"..","..",141,95,"..","..",45,"..","..",155,119,"..","..",36,"..","..",250,153,"..","..",97,"..","..",250,131,"..","..",119,"..","..",530,234,"..","..",296,"..","..",150,54,"..","..",96,"..","..",420,164,"..","..",256,"..","..",113,37,"..","..",76,"..","..",3277,1687,1574,1558,1589,1062,1090
"2009M03",165,78,"..","..",87,"..","..",534,276,"..","..",259,"..","..",269,171,"..","..",97,"..","..",270,149,"..","..",121,"..","..",141,96,"..","..",45,"..","..",155,115,"..","..",39,"..","..",270,171,"..","..",98,"..","..",207,109,"..","..",98,"..","..",531,244,"..","..",287,"..","..",138,52,"..","..",86,"..","..",414,163,"..","..",251,"..","..",107,45,"..","..",62,"..","..",3200,1669,1512,1560,1530,1123,1099
"2009M04",151,90,"..","..",61,"..","..",443,233,"..","..",210,"..","..",257,182,"..","..",74,"..","..",277,183,"..","..",94,"..","..",124,96,"..","..",28,"..","..",143,121,"..","..",22,"..","..",238,165,"..","..",73,"..","..",165,102,"..","..",63,"..","..",453,249,"..","..",204,"..","..",113,57,"..","..",56,"..","..",357,171,"..","..",185,"..","..",80,38,"..","..",42,"..","..",2799,1687,1570,1561,1113,1123,1104
"2009M05",91,59,"..","..",32,"..","..",382,225,"..","..",157,"..","..",161,122,"..","..",39,"..","..",191,127,"..","..",64,"..","..",78,61,"..","..",17,"..","..",111,97,"..","..",14,"..","..",206,148,"..","..",58,"..","..",103,64,"..","..",39,"..","..",318,175,"..","..",143,"..","..",75,38,"..","..",37,"..","..",239,116,"..","..",123,"..","..",49,29,"..","..",20,"..","..",2003,1260,1630,1562,743,1125,1108
"2009M06",61,41,"..","..",20,"..","..",333,196,"..","..",137,"..","..",141,111,"..","..",30,"..","..",145,99,"..","..",46,"..","..",56,43,"..","..",13,"..","..",98,84,"..","..",14,"..","..",169,119,"..","..",50,"..","..",73,49,"..","..",23,"..","..",252,142,"..","..",110,"..","..",50,27,"..","..",23,"..","..",211,101,"..","..",111,"..","..",29,19,"..","..",9,"..","..",1618,1031,1480,1563,587,1076,1109
"2009M07",71,49,"..","..",21,"..","..",421,255,"..","..",166,"..","..",175,136,"..","..",39,"..","..",195,138,"..","..",56,"..","..",72,59,"..","..",13,"..","..",159,134,"..","..",25,"..","..",193,144,"..","..",49,"..","..",82,56,"..","..",26,"..","..",351,206,"..","..",145,"..","..",61,29,"..","..",32,"..","..",396,163,"..","..",233,"..","..",36,24,"..","..",12,"..","..",2211,1394,1585,1564,817,1116,1109
"2009M08",65,42,"..","..",23,"..","..",383,231,"..","..",152,"..","..",156,121,"..","..",35,"..","..",162,116,"..","..",46,"..","..",65,54,"..","..",10,"..","..",146,125,"..","..",21,"..","..",174,127,"..","..",47,"..","..",81,53,"..","..",28,"..","..",327,180,"..","..",147,"..","..",56,29,"..","..",26,"..","..",374,146,"..","..",229,"..","..",37,25,"..","..",11,"..","..",2026,1250,1569,1565,776,1094,1110
"2009M09",85,49,"..","..",36,"..","..",413,241,"..","..",172,"..","..",181,141,"..","..",40,"..","..",199,136,"..","..",63,"..","..",79,66,"..","..",13,"..","..",156,137,"..","..",19,"..","..",211,154,"..","..",57,"..","..",91,61,"..","..",30,"..","..",360,199,"..","..",161,"..","..",73,37,"..","..",36,"..","..",317,137,"..","..",180,"..","..",47,28,"..","..",19,"..","..",2211,1385,1574,1564,826,1134,1115
"2009M10",116,66,"..","..",50,"..","..",482,287,"..","..",195,"..","..",211,157,"..","..",55,"..","..",233,147,"..","..",86,"..","..",99,79,"..","..",21,"..","..",139,116,"..","..",23,"..","..",236,169,"..","..",67,"..","..",121,76,"..","..",44,"..","..",426,235,"..","..",191,"..","..",97,46,"..","..",51,"..","..",300,137,"..","..",163,"..","..",65,34,"..","..",31,"..","..",2525,1548,1558,1563,977,1124,1122
